x-axis,1
second,Volt
+180.000E-06,+2.853115587E+00
+182.500E-06,+2.853115587E+00
+185.000E-06,+2.853115587E+00
+187.500E-06,+2.853096056E+00
+190.000E-06,+2.853135118E+00
+192.500E-06,+2.853135118E+00
+195.000E-06,+2.853096056E+00
+197.500E-06,+2.853135118E+00
+200.000E-06,+2.853115587E+00
+202.500E-06,+2.853076525E+00
+205.000E-06,+2.853135118E+00
+207.500E-06,+2.853154650E+00
+210.000E-06,+2.853174181E+00
+212.500E-06,+2.853213243E+00
+215.000E-06,+2.853252306E+00
+217.500E-06,+2.853252306E+00
+220.000E-06,+2.853252306E+00
+222.500E-06,+2.853213243E+00
+225.000E-06,+2.853271837E+00
+227.500E-06,+2.853252306E+00
+230.000E-06,+2.853252306E+00
+232.500E-06,+2.853252306E+00
+235.000E-06,+2.853232775E+00
+237.500E-06,+2.853232775E+00
+240.000E-06,+2.853213243E+00
+242.500E-06,+2.853193712E+00
+245.000E-06,+2.853193712E+00
+247.500E-06,+2.853213243E+00
+250.000E-06,+2.853291368E+00
+252.500E-06,+2.853349962E+00
+255.000E-06,+2.853349962E+00
+257.500E-06,+2.853389025E+00
+260.000E-06,+2.853467150E+00
+262.500E-06,+2.853447618E+00
+265.000E-06,+2.853428087E+00
+267.500E-06,+2.853389025E+00
+270.000E-06,+2.853428087E+00
+272.500E-06,+2.853506212E+00
+275.000E-06,+2.853525743E+00
+277.500E-06,+2.853584337E+00
+280.000E-06,+2.853584337E+00
+282.500E-06,+2.853545275E+00
+285.000E-06,+2.853545275E+00
+287.500E-06,+2.853525743E+00
+290.000E-06,+2.853525743E+00
+292.500E-06,+2.853545275E+00
+295.000E-06,+2.853525743E+00
+297.500E-06,+2.853545275E+00
+300.000E-06,+2.853525743E+00
+302.500E-06,+2.853564806E+00
+305.000E-06,+2.853506212E+00
+307.500E-06,+2.853486681E+00
+310.000E-06,+2.853447618E+00
+312.500E-06,+2.853447618E+00
+315.000E-06,+2.853389025E+00
+317.500E-06,+2.853271837E+00
+320.000E-06,+2.853291368E+00
+322.500E-06,+2.853252306E+00
+325.000E-06,+2.853271837E+00
+327.500E-06,+2.853213243E+00
+330.000E-06,+2.853213243E+00
+332.500E-06,+2.853213243E+00
+335.000E-06,+2.853252306E+00
+337.500E-06,+2.853252306E+00
+340.000E-06,+2.853291368E+00
+342.500E-06,+2.853271837E+00
+345.000E-06,+2.853271837E+00
+347.500E-06,+2.853213243E+00
+350.000E-06,+2.853193712E+00
+352.500E-06,+2.853154650E+00
+355.000E-06,+2.853135118E+00
+357.500E-06,+2.853135118E+00
+360.000E-06,+2.853174181E+00
+362.500E-06,+2.853174181E+00
+365.000E-06,+2.853135118E+00
+367.500E-06,+2.853076525E+00
+370.000E-06,+2.853096056E+00
+372.500E-06,+2.853115587E+00
+375.000E-06,+2.853135118E+00
+377.500E-06,+2.853115587E+00
+380.000E-06,+2.853096056E+00
+382.500E-06,+2.853037462E+00
+385.000E-06,+2.852998400E+00
+387.500E-06,+2.852959337E+00
+390.000E-06,+2.852920275E+00
+392.500E-06,+2.852920275E+00
+395.000E-06,+2.852959337E+00
+397.500E-06,+2.852920275E+00
+400.000E-06,+2.852920275E+00
+402.500E-06,+2.852920275E+00
+405.000E-06,+2.852959337E+00
+407.500E-06,+2.852959337E+00
+410.000E-06,+2.852959337E+00
+412.500E-06,+2.852939806E+00
+415.000E-06,+2.852920275E+00
+417.500E-06,+2.852959337E+00
+420.000E-06,+2.852939806E+00
+422.500E-06,+2.852978868E+00
+425.000E-06,+2.852998400E+00
+427.500E-06,+2.852978868E+00
+430.000E-06,+2.852998400E+00
+432.500E-06,+2.853017931E+00
+435.000E-06,+2.853056993E+00
+437.500E-06,+2.853037462E+00
+440.000E-06,+2.853056993E+00
+442.500E-06,+2.853056993E+00
+445.000E-06,+2.853056993E+00
+447.500E-06,+2.853037462E+00
+450.000E-06,+2.853056993E+00
+452.500E-06,+2.853017931E+00
+455.000E-06,+2.852998400E+00
+457.500E-06,+2.852998400E+00
+460.000E-06,+2.853037462E+00
+462.500E-06,+2.853017931E+00
+465.000E-06,+2.852978868E+00
+467.500E-06,+2.852959337E+00
+470.000E-06,+2.852842150E+00
+472.500E-06,+2.852744493E+00
+475.000E-06,+2.852588243E+00
+477.500E-06,+2.852431993E+00
+480.000E-06,+2.852295275E+00
+482.500E-06,+2.852099962E+00
+485.000E-06,+2.851904650E+00
+487.500E-06,+2.851709337E+00
+490.000E-06,+2.851494493E+00
+492.500E-06,+2.851201525E+00
+495.000E-06,+2.850869493E+00
+497.500E-06,+2.850517931E+00
+500.000E-06,+2.850127306E+00
+502.500E-06,+2.849697618E+00
+505.000E-06,+2.849228868E+00
+507.500E-06,+2.848740587E+00
+510.000E-06,+2.848232775E+00
+512.500E-06,+2.847764025E+00
+515.000E-06,+2.847217150E+00
+517.500E-06,+2.846592150E+00
+520.000E-06,+2.845967150E+00
+522.500E-06,+2.845322618E+00
+525.000E-06,+2.844717150E+00
+527.500E-06,+2.844072618E+00
+530.000E-06,+2.843330431E+00
+532.500E-06,+2.842646837E+00
+535.000E-06,+2.841865587E+00
+537.500E-06,+2.841064806E+00
+540.000E-06,+2.840264025E+00
+542.500E-06,+2.839443712E+00
+545.000E-06,+2.838623400E+00
+547.500E-06,+2.837783556E+00
+550.000E-06,+2.836885119E+00
+552.500E-06,+2.835967150E+00
+555.000E-06,+2.835029650E+00
+557.500E-06,+2.834111681E+00
+560.000E-06,+2.833213244E+00
+562.500E-06,+2.832256213E+00
+565.000E-06,+2.831299181E+00
+567.500E-06,+2.830283556E+00
+570.000E-06,+2.829287463E+00
+572.500E-06,+2.828349963E+00
+575.000E-06,+2.827451525E+00
+577.500E-06,+2.826474963E+00
+580.000E-06,+2.825517931E+00
+582.500E-06,+2.824599963E+00
+585.000E-06,+2.823662463E+00
+587.500E-06,+2.822783556E+00
+590.000E-06,+2.821904650E+00
+592.500E-06,+2.821084338E+00
+595.000E-06,+2.820342150E+00
+597.500E-06,+2.819580432E+00
+600.000E-06,+2.818857775E+00
+602.500E-06,+2.818135119E+00
+605.000E-06,+2.817431994E+00
+607.500E-06,+2.816806994E+00
+610.000E-06,+2.816279650E+00
+612.500E-06,+2.815752307E+00
+615.000E-06,+2.815264025E+00
+617.500E-06,+2.814853869E+00
+620.000E-06,+2.814521838E+00
+622.500E-06,+2.814209338E+00
+625.000E-06,+2.813974963E+00
+627.500E-06,+2.813760119E+00
