x-axis,1,2
second,Volt,Volt
-80.000E-03,+3.209656E+00,+1.135867E+00
-77.500E-03,+3.209363E+00,+1.137820E+00
-75.000E-03,+3.209089E+00,+1.139773E+00
-72.500E-03,+3.209109E+00,+1.139773E+00
-70.000E-03,+3.209382E+00,+1.139773E+00
-67.500E-03,+3.209421E+00,+1.136844E+00
-65.000E-03,+3.209538E+00,+1.136844E+00
-62.500E-03,+3.209324E+00,+1.135867E+00
-60.000E-03,+3.209089E+00,+1.138797E+00
-57.500E-03,+3.208738E+00,+1.139773E+00
-55.000E-03,+3.208679E+00,+1.139773E+00
-52.500E-03,+3.208855E+00,+1.138797E+00
-50.000E-03,+3.209011E+00,+1.136844E+00
-47.500E-03,+3.209148E+00,+1.136844E+00
-45.000E-03,+3.209070E+00,+1.137820E+00
-42.500E-03,+3.208952E+00,+1.139773E+00
-40.000E-03,+3.208874E+00,+1.139773E+00
-37.500E-03,+3.208894E+00,+1.139773E+00
-35.000E-03,+3.209070E+00,+1.137820E+00
-32.500E-03,+3.209324E+00,+1.136844E+00
-30.000E-03,+3.209558E+00,+1.135867E+00
-27.500E-03,+3.209597E+00,+1.137820E+00
-25.000E-03,+3.209538E+00,+1.139773E+00
-22.500E-03,+3.209382E+00,+1.139773E+00
-20.000E-03,+3.209343E+00,+1.138797E+00
-17.500E-03,+3.209441E+00,+1.136844E+00
-15.000E-03,+3.209441E+00,+1.136844E+00
-12.500E-03,+3.209558E+00,+1.135867E+00
-10.00E-03,+3.209636E+00,+1.138797E+00
-7.500E-03,+3.209441E+00,+1.139773E+00
-5.000E-03,+3.209304E+00,+1.139773E+00
-2.500E-03,+3.209011E+00,+1.138797E+00
+0E+00,+3.208113E+00,+1.511844E+00
+2.500E-03,+3.160183E+00,+1.919070E+00
+5.000E-03,+3.139441E+00,+2.042117E+00
+7.500E-03,+3.143874E+00,+2.059695E+00
+10.000E-03,+3.148523E+00,+2.051883E+00
+12.500E-03,+3.152800E+00,+2.049930E+00
+15.000E-03,+3.156609E+00,+2.048953E+00
+17.500E-03,+3.160241E+00,+2.047976E+00
+20.000E-03,+3.163757E+00,+2.048953E+00
+22.500E-03,+3.166999E+00,+2.049930E+00
+25.000E-03,+3.170163E+00,+2.049930E+00
+27.500E-03,+3.172859E+00,+2.049930E+00
+30.000E-03,+3.175222E+00,+2.049930E+00
+32.500E-03,+3.177234E+00,+2.049930E+00
+35.000E-03,+3.179226E+00,+2.049930E+00
+37.500E-03,+3.181042E+00,+2.049930E+00
+40.000E-03,+3.183171E+00,+2.049930E+00
