x-axis,1,2
second,Volt,Volt
+0.00000E+00,+650.753E-03,+1.044922E+00
+5.000E-03,+649.511E-03,-808.594E-03
+10.000E-03,+648.347E-03,-814.453E-03
+15.000E-03,+647.487E-03,-789.063E-03
+20.000E-03,+646.925E-03,-787.109E-03
+25.000E-03,+646.511E-03,-792.969E-03
+30.000E-03,+646.241E-03,-796.875E-03
+35.000E-03,+646.100E-03,-791.016E-03
+40.000E-03,+646.050E-03,-791.016E-03
+45.000E-03,+646.058E-03,-792.969E-03
+50.000E-03,+646.136E-03,-789.063E-03
+55.000E-03,+646.261E-03,-785.156E-03
+60.000E-03,+646.405E-03,-787.109E-03
+65.000E-03,+646.569E-03,-785.156E-03
+70.000E-03,+646.753E-03,-779.297E-03
+75.000E-03,+646.940E-03,-779.297E-03
+80.000E-03,+647.116E-03,-779.297E-03
+85.000E-03,+647.292E-03,-771.484E-03
+90.000E-03,+647.487E-03,-767.578E-03
+95.000E-03,+647.683E-03,-769.531E-03
+100.000E-03,+647.866E-03,-759.766E-03
+105.000E-03,+648.054E-03,-750.000E-03
+110.000E-03,+648.241E-03,-751.953E-03
+115.000E-03,+648.405E-03,-748.047E-03
+120.000E-03,+648.565E-03,-742.188E-03
+125.000E-03,+648.718E-03,-742.188E-03
+130.000E-03,+648.858E-03,-742.188E-03
+135.000E-03,+648.975E-03,-742.188E-03
+140.000E-03,+649.093E-03,-740.234E-03
+145.000E-03,+649.214E-03,-740.234E-03
+150.000E-03,+649.331E-03,-740.234E-03
+155.000E-03,+649.425E-03,-740.234E-03
+160.000E-03,+649.526E-03,-740.234E-03
+165.000E-03,+649.628E-03,-740.234E-03
+170.000E-03,+649.710E-03,-738.281E-03
+175.000E-03,+649.788E-03,-736.328E-03
+180.000E-03,+649.866E-03,-736.328E-03
+185.000E-03,+649.936E-03,-728.516E-03
+190.000E-03,+649.995E-03,-724.609E-03
+195.000E-03,+650.054E-03,-726.563E-03
+200.000E-03,+650.124E-03,-722.656E-03
+205.000E-03,+650.179E-03,-716.797E-03
+210.000E-03,+650.225E-03,-716.797E-03
+215.000E-03,+650.280E-03,-714.844E-03
+220.000E-03,+650.331E-03,-705.078E-03
+225.000E-03,+650.366E-03,-703.125E-03
+230.000E-03,+650.401E-03,-703.125E-03
+235.000E-03,+650.444E-03,-693.359E-03
+240.000E-03,+650.479E-03,-689.453E-03
+245.000E-03,+650.499E-03,-691.406E-03
+250.000E-03,+650.530E-03,-687.500E-03
+255.000E-03,+650.558E-03,-685.547E-03
+260.000E-03,+650.573E-03,-685.547E-03
