x-axis,1,2
second,Volt,Volt
-80.000E-03,+3.218811E+00,+579.226E-03
-77.500E-03,+3.218596E+00,+579.226E-03
-75.000E-03,+3.218440E+00,+579.226E-03
-72.500E-03,+3.218401E+00,+578.250E-03
-70.000E-03,+3.218616E+00,+577.273E-03
-67.500E-03,+3.218713E+00,+577.273E-03
-65.000E-03,+3.218909E+00,+578.250E-03
-62.500E-03,+3.218870E+00,+579.226E-03
-60.000E-03,+3.218811E+00,+579.226E-03
-57.500E-03,+3.218772E+00,+579.226E-03
-55.000E-03,+3.218713E+00,+578.250E-03
-52.500E-03,+3.218713E+00,+577.273E-03
-50.000E-03,+3.218791E+00,+577.273E-03
-47.500E-03,+3.218987E+00,+578.250E-03
-45.000E-03,+3.218987E+00,+579.226E-03
-42.500E-03,+3.219065E+00,+579.226E-03
-40.000E-03,+3.218870E+00,+578.250E-03
-37.500E-03,+3.218518E+00,+577.273E-03
-35.000E-03,+3.218518E+00,+577.273E-03
-32.500E-03,+3.218518E+00,+577.273E-03
-30.000E-03,+3.218674E+00,+579.226E-03
-27.500E-03,+3.218987E+00,+579.226E-03
-25.000E-03,+3.218889E+00,+579.226E-03
-22.500E-03,+3.218772E+00,+578.250E-03
-20.000E-03,+3.218440E+00,+577.273E-03
-17.500E-03,+3.218420E+00,+577.273E-03
-15.000E-03,+3.218518E+00,+578.250E-03
-12.500E-03,+3.218713E+00,+579.226E-03
-10.00E-03,+3.219006E+00,+579.226E-03
-7.500E-03,+3.219026E+00,+579.226E-03
-5.000E-03,+3.218889E+00,+578.250E-03
-2.500E-03,+3.218577E+00,+577.273E-03
+0E+00,+3.218205E+00,+1.413211E+00
+2.500E-03,+3.168127E+00,+2.314578E+00
+5.000E-03,+3.147815E+00,+2.585086E+00
+7.500E-03,+3.153186E+00,+2.621219E+00
+10.000E-03,+3.158049E+00,+2.607547E+00
+12.500E-03,+3.162112E+00,+2.592898E+00
+15.000E-03,+3.165764E+00,+2.589969E+00
+17.500E-03,+3.169104E+00,+2.589969E+00
+20.000E-03,+3.172678E+00,+2.590945E+00
+22.500E-03,+3.175979E+00,+2.591922E+00
+25.000E-03,+3.179338E+00,+2.591922E+00
+27.500E-03,+3.181995E+00,+2.591922E+00
+30.000E-03,+3.184182E+00,+2.591922E+00
+32.500E-03,+3.186135E+00,+2.591922E+00
+35.000E-03,+3.187913E+00,+2.592898E+00
+37.500E-03,+3.189846E+00,+2.594851E+00
+40.000E-03,+3.191838E+00,+2.594851E+00
+42.500E-03,+3.193987E+00,+2.594851E+00
