x-axis,1,2
second,Volt,Volt
-40.000E-03,+421.244E-03,-1.394781E+00
-37.500E-03,+421.245E-03,-1.394781E+00
-35.000E-03,+421.248E-03,-1.392828E+00
-32.500E-03,+421.248E-03,-1.390875E+00
-30.000E-03,+421.248E-03,-1.390875E+00
-27.500E-03,+421.244E-03,-1.392828E+00
-25.000E-03,+421.242E-03,-1.394781E+00
-22.500E-03,+421.243E-03,-1.394781E+00
-20.000E-03,+421.239E-03,-1.394781E+00
-17.500E-03,+421.240E-03,-1.392828E+00
-15.000E-03,+421.239E-03,-1.390875E+00
-12.500E-03,+421.236E-03,-1.390875E+00
-10.000E-03,+421.234E-03,-1.394781E+00
-7.500E-03,+421.231E-03,-1.394781E+00
-5.000E-03,+421.233E-03,-1.394781E+00
-2.500E-03,+421.235E-03,-1.394781E+00
+0E+00,+421.243E-03,+1.101312E+00
+2.500E-03,+421.200E-03,+3.786859E+00
+5.000E-03,+421.030E-03,+4.591547E+00
+7.500E-03,+420.873E-03,+4.697016E+00
+10.000E-03,+420.736E-03,+4.667719E+00
+12.500E-03,+420.623E-03,+4.630609E+00
+15.000E-03,+420.526E-03,+4.616937E+00
+17.500E-03,+420.444E-03,+4.618891E+00
+20.000E-03,+420.380E-03,+4.624750E+00
+22.500E-03,+420.324E-03,+4.626703E+00
+25.000E-03,+420.282E-03,+4.628656E+00
+27.500E-03,+420.243E-03,+4.628656E+00
+30.000E-03,+420.218E-03,+4.630609E+00
+32.500E-03,+420.194E-03,+4.634516E+00
+35.000E-03,+420.178E-03,+4.636469E+00
+37.500E-03,+420.171E-03,+4.636469E+00
+40.000E-03,+420.166E-03,+4.634516E+00
+42.500E-03,+420.167E-03,+4.634516E+00
+45.000E-03,+420.168E-03,+4.636469E+00
+47.500E-03,+420.175E-03,+4.638422E+00
+50.000E-03,+420.188E-03,+4.642328E+00
+52.500E-03,+420.201E-03,+4.644281E+00
+55.000E-03,+420.222E-03,+4.642328E+00
+57.500E-03,+420.240E-03,+4.640375E+00
+60.000E-03,+420.261E-03,+4.640375E+00
+62.500E-03,+420.285E-03,+4.640375E+00
+65.000E-03,+420.307E-03,+4.644281E+00
+67.500E-03,+420.334E-03,+4.648187E+00
+70.000E-03,+420.357E-03,+4.648187E+00
+72.500E-03,+420.384E-03,+4.646234E+00
+75.000E-03,+420.406E-03,+4.642328E+00
+77.500E-03,+420.430E-03,+4.644281E+00
+80.000E-03,+420.452E-03,+4.644281E+00
+82.500E-03,+420.473E-03,+4.650141E+00
+85.000E-03,+420.494E-03,+4.652094E+00
