x-axis,1,2
second,Volt,Volt
-20.00E-03,+1.64352E+00,+878.91E-03
-19.00E-03,+1.64360E+00,+878.91E-03
-18.00E-03,+1.64392E+00,+878.91E-03
-17.00E-03,+1.64415E+00,+878.91E-03
-16.00E-03,+1.64405E+00,+878.52E-03
-15.00E-03,+1.64376E+00,+878.52E-03
-14.00E-03,+1.64357E+00,+878.52E-03
-13.00E-03,+1.64371E+00,+878.52E-03
-12.00E-03,+1.64395E+00,+878.52E-03
-11.00E-03,+1.64408E+00,+878.52E-03
-10.0E-03,+1.64392E+00,+878.52E-03
-9.00E-03,+1.64365E+00,+878.52E-03
-8.00E-03,+1.64343E+00,+878.52E-03
-7.00E-03,+1.64349E+00,+878.91E-03
-6.00E-03,+1.64369E+00,+878.52E-03
-5.00E-03,+1.64383E+00,+878.91E-03
-4.00E-03,+1.64377E+00,+878.52E-03
-3.00E-03,+1.64348E+00,+878.91E-03
-2.00E-03,+1.64330E+00,+878.91E-03
-1.0E-03,+1.64337E+00,+878.52E-03
+0E+00,+1.64370E+00,+1.18945E+00
+1.00E-03,+1.64377E+00,+1.63438E+00
+2.00E-03,+1.64253E+00,+1.94922E+00
+3.00E-03,+1.62639E+00,+2.15508E+00
+4.00E-03,+1.61620E+00,+2.27930E+00
+5.00E-03,+1.61634E+00,+2.34922E+00
+6.00E-03,+1.61679E+00,+2.38398E+00
+7.00E-03,+1.61726E+00,+2.39727E+00
+8.00E-03,+1.61759E+00,+2.39922E+00
+9.00E-03,+1.61790E+00,+2.39609E+00
+10.00E-03,+1.61813E+00,+2.39219E+00
+11.00E-03,+1.61866E+00,+2.38672E+00
+12.00E-03,+1.61939E+00,+2.38242E+00
+13.00E-03,+1.62001E+00,+2.37930E+00
+14.00E-03,+1.62037E+00,+2.37773E+00
+15.00E-03,+1.62061E+00,+2.37656E+00
+16.00E-03,+1.62091E+00,+2.37578E+00
+17.00E-03,+1.62149E+00,+2.37539E+00
+18.00E-03,+1.62220E+00,+2.37578E+00
+19.00E-03,+1.62289E+00,+2.37578E+00
+20.00E-03,+1.62329E+00,+2.37617E+00
+21.00E-03,+1.62351E+00,+2.37656E+00
+22.00E-03,+1.62366E+00,+2.37695E+00
+23.00E-03,+1.62425E+00,+2.37695E+00
+24.00E-03,+1.62485E+00,+2.37734E+00
+25.00E-03,+1.62548E+00,+2.37773E+00
+26.00E-03,+1.62576E+00,+2.37813E+00
+27.00E-03,+1.62586E+00,+2.37813E+00
+28.00E-03,+1.62592E+00,+2.37852E+00
