x-axis,1,2
second,Volt,Volt
+412.00E-03,+3.07483E+00,+2.33658E+00
+413.00E-03,+3.07442E+00,+2.33775E+00
+414.00E-03,+3.07369E+00,+2.33931E+00
+415.00E-03,+3.07285E+00,+2.34087E+00
+416.00E-03,+3.07246E+00,+2.34205E+00
+417.00E-03,+3.07207E+00,+2.34361E+00
+418.00E-03,+3.07176E+00,+2.34478E+00
+419.00E-03,+3.07174E+00,+2.34634E+00
+420.00E-03,+3.07191E+00,+2.34830E+00
+421.00E-03,+3.07211E+00,+2.34986E+00
+422.00E-03,+3.07197E+00,+2.35142E+00
+423.00E-03,+3.07190E+00,+2.35298E+00
+424.00E-03,+3.07175E+00,+2.35455E+00
+425.00E-03,+3.07163E+00,+2.35572E+00
+426.00E-03,+3.07157E+00,+2.35728E+00
+427.00E-03,+3.07144E+00,+2.35884E+00
+428.00E-03,+3.07125E+00,+2.36041E+00
+429.00E-03,+3.07119E+00,+2.36236E+00
+430.00E-03,+3.07105E+00,+2.36392E+00
+431.00E-03,+3.07111E+00,+2.36587E+00
+432.00E-03,+3.07145E+00,+2.36705E+00
+433.00E-03,+3.07187E+00,+2.36822E+00
+434.00E-03,+3.07229E+00,+2.36939E+00
+435.00E-03,+3.07272E+00,+2.37056E+00
+436.00E-03,+3.07317E+00,+2.37212E+00
+437.00E-03,+3.07362E+00,+2.37330E+00
+438.00E-03,+3.07407E+00,+2.37486E+00
+439.00E-03,+3.07453E+00,+2.37603E+00
+440.00E-03,+3.07501E+00,+2.37759E+00
+441.00E-03,+3.07542E+00,+2.37955E+00
+442.00E-03,+3.07586E+00,+2.38150E+00
+443.00E-03,+3.07629E+00,+2.38345E+00
+444.00E-03,+3.07667E+00,+2.38541E+00
+445.00E-03,+3.07716E+00,+2.38697E+00
+446.00E-03,+3.07755E+00,+2.38775E+00
+447.00E-03,+3.07796E+00,+2.38853E+00
+448.00E-03,+3.07830E+00,+2.38931E+00
+449.00E-03,+3.07862E+00,+2.38931E+00
+450.00E-03,+3.07892E+00,+2.38892E+00
+451.00E-03,+3.07922E+00,+2.38814E+00
+452.00E-03,+3.07951E+00,+2.38697E+00
+453.00E-03,+3.07979E+00,+2.38580E+00
+454.00E-03,+3.07997E+00,+2.38384E+00
+455.00E-03,+3.08021E+00,+2.38228E+00
+456.00E-03,+3.08034E+00,+2.38033E+00
+457.00E-03,+3.08051E+00,+2.37877E+00
+458.00E-03,+3.08065E+00,+2.37720E+00
+459.00E-03,+3.08078E+00,+2.37564E+00
+460.00E-03,+3.08080E+00,+2.37447E+00
