Spectrum Name:,
Description:,
Student ID:,
Detector Used:,
Comments:,
Acquisition Mode:,Mossbauer
Mossbauer Dwell Time:,0.1 mSeconds
Elapsed Passes:,27000 
High Voltage:,1800
Conversion Gain:,2048
Coarse Gain:,8
Fine Gain:,1.77
ULD:,  45%
LLD:,  28%

Channel Data:
Chan,Dwell(mSec.),Counts
653,     65.40,151
654,     65.50,177
655,     65.60,159
656,     65.70,144
657,     65.80,160
658,     65.90,158
659,     66.00,149
660,     66.10,189
661,     66.20,171
662,     66.30,146
663,     66.40,159
664,     66.50,135
665,     66.60,143
666,     66.70,139
667,     66.80,136
668,     66.90,149
669,     67.00,171
670,     67.10,147
671,     67.20,145
672,     67.30,141
673,     67.40,140
674,     67.50,165
675,     67.60,171
676,     67.70,151
677,     67.80,153
678,     67.90,169
679,     68.00,164
680,     68.10,175
681,     68.20,163
682,     68.30,153
683,     68.40,158
684,     68.50,156
685,     68.60,164
686,     68.70,137
687,     68.80,167
688,     68.90,157
689,     69.00,179
690,     69.10,149
691,     69.20,150
692,     69.30,171
693,     69.40,162
694,     69.50,172
695,     69.60,175
696,     69.70,155
697,     69.80,157
698,     69.90,155
699,     70.00,159
700,     70.10,168
701,     70.20,142
702,     70.30,142
703,     70.40,121
704,     70.50,162
705,     70.60,132
706,     70.70,152
707,     70.80,151
708,     70.90,184
709,     71.00,169
710,     71.10,156
711,     71.20,169
712,     71.30,166
713,     71.40,184
714,     71.50,149
715,     71.60,155
716,     71.70,161
717,     71.80,157
718,     71.90,149
719,     72.00,160
720,     72.10,170
721,     72.20,159
722,     72.30,141
723,     72.40,148
724,     72.50,155
725,     72.60,166
726,     72.70,147
727,     72.80,161
728,     72.90,121
729,     73.00,153
730,     73.10,165
731,     73.20,183
732,     73.30,153
733,     73.40,153
734,     73.50,168
735,     73.60,133
736,     73.70,143
737,     73.80,141
738,     73.90,159
739,     74.00,163
740,     74.10,145
741,     74.20,140
742,     74.30,162
743,     74.40,149
744,     74.50,157
745,     74.60,130
746,     74.70,144
747,     74.80,144
748,     74.90,166
749,     75.00,147
750,     75.10,139
751,     75.20,154
752,     75.30,150
753,     75.40,161
754,     75.50,187
755,     75.60,154
756,     75.70,136
757,     75.80,156
758,     75.90,195
759,     76.00,166
760,     76.10,135
761,     76.20,140
762,     76.30,175
763,     76.40,163
764,     76.50,152
765,     76.60,168
766,     76.70,159
767,     76.80,155
768,     76.90,169
769,     77.00,151
770,     77.10,146
771,     77.20,147
772,     77.30,170
773,     77.40,167
774,     77.50,171
775,     77.60,143
776,     77.70,169
777,     77.80,176
778,     77.90,146
779,     78.00,158
780,     78.10,161
