Spectrum Name:,
Description:,
Student ID:,
Detector Used:,
Comments:,
Acquisition Mode:,Mossbauer
Mossbauer Dwell Time:,0.1 mSeconds
Elapsed Passes:,9000 
High Voltage:,1800
Conversion Gain:,2048
Coarse Gain:,8
Fine Gain:,1.77
ULD:,  45%
LLD:,  28%

Channel Data:
Chan,Dwell(mSec.),Counts
933,     93.40,221
934,     93.50,196
935,     93.60,237
936,     93.70,231
937,     93.80,233
938,     93.90,208
939,     94.00,209
940,     94.10,213
941,     94.20,208
942,     94.30,212
943,     94.40,227
944,     94.50,223
945,     94.60,221
946,     94.70,227
947,     94.80,213
948,     94.90,222
949,     95.00,236
950,     95.10,217
951,     95.20,198
952,     95.30,217
953,     95.40,201
954,     95.50,212
955,     95.60,225
956,     95.70,220
957,     95.80,215
958,     95.90,194
959,     96.00,219
960,     96.10,216
961,     96.20,215
962,     96.30,234
963,     96.40,196
964,     96.50,203
965,     96.60,201
966,     96.70,218
967,     96.80,229
968,     96.90,246
969,     97.00,202
970,     97.10,212
971,     97.20,221
972,     97.30,222
973,     97.40,217
974,     97.50,204
975,     97.60,237
976,     97.70,204
977,     97.80,217
978,     97.90,210
979,     98.00,218
980,     98.10,230
981,     98.20,219
982,     98.30,201
983,     98.40,231
984,     98.50,229
985,     98.60,234
986,     98.70,195
987,     98.80,217
988,     98.90,223
989,     99.00,222
990,     99.10,197
991,     99.20,214
992,     99.30,200
993,     99.40,232
994,     99.50,212
995,     99.60,217
996,     99.70,188
997,     99.80,209
998,     99.90,229
999,    100.00,225
1000,    100.10,200
1001,    100.20,213
1002,    100.30,239
1003,    100.40,206
1004,    100.50,223
1005,    100.60,219
1006,    100.70,216
1007,    100.80,220
1008,    100.90,225
1009,    101.00,206
1010,    101.10,230
1011,    101.20,218
1012,    101.30,215
1013,    101.40,203
1014,    101.50,204
1015,    101.60,223
1016,    101.70,223
1017,    101.80,231
1018,    101.90,218
1019,    102.00,224
1020,    102.10,213
1021,    102.20,231
1022,    102.30,209
1023,    102.40,215
1024,    102.50,206
1025,    102.60,198
1026,    102.70,238
1027,    102.80,251
1028,    102.90,239
1029,    103.00,194
1030,    103.10,201
1031,    103.20,233
1032,    103.30,216
1033,    103.40,209
1034,    103.50,241
1035,    103.60,219
1036,    103.70,206
1037,    103.80,194
1038,    103.90,211
1039,    104.00,209
1040,    104.10,200
1041,    104.20,234
1042,    104.30,207
1043,    104.40,203
1044,    104.50,225
1045,    104.60,217
1046,    104.70,214
1047,    104.80,174
1048,    104.90,232
1049,    105.00,205
1050,    105.10,226
1051,    105.20,229
1052,    105.30,217
1053,    105.40,216
1054,    105.50,227
1055,    105.60,202
1056,    105.70,215
1057,    105.80,233
1058,    105.90,234
1059,    106.00,200
1060,    106.10,225
1061,    106.20,225
1062,    106.30,219
1063,    106.40,188
1064,    106.50,197
1065,    106.60,224
1066,    106.70,232
1067,    106.80,229
1068,    106.90,212
1069,    107.00,227
1070,    107.10,176
1071,    107.20,212
1072,    107.30,238
1073,    107.40,214
1074,    107.50,207
1075,    107.60,202
1076,    107.70,237
