Spectrum Name:,
Description:,
Student ID:,
Detector Used:,
Comments:,
Acquisition Mode:,Mossbauer
Mossbauer Dwell Time:,0.1 mSeconds
Elapsed Passes:,4000 
High Voltage:,1800
Conversion Gain:,2048
Coarse Gain:,8
Fine Gain:,1.77
ULD:,  45%
LLD:,  28%

Channel Data:
Chan,Dwell(mSec.),Counts
98,      9.90,74
99,     10.00,47
100,     10.10,48
101,     10.20,53
102,     10.30,46
103,     10.40,60
104,     10.50,51
105,     10.60,59
106,     10.70,69
107,     10.80,60
108,     10.90,57
109,     11.00,51
110,     11.10,65
111,     11.20,54
112,     11.30,60
113,     11.40,51
114,     11.50,62
115,     11.60,63
116,     11.70,67
117,     11.80,53
118,     11.90,58
119,     12.00,57
120,     12.10,51
121,     12.20,45
122,     12.30,62
123,     12.40,52
124,     12.50,51
125,     12.60,52
126,     12.70,61
127,     12.80,55
128,     12.90,79
129,     13.00,58
130,     13.10,66
131,     13.20,62
132,     13.30,51
133,     13.40,65
134,     13.50,63
135,     13.60,50
136,     13.70,59
137,     13.80,55
138,     13.90,51
139,     14.00,55
140,     14.10,59
141,     14.20,70
142,     14.30,54
143,     14.40,56
144,     14.50,71
145,     14.60,61
146,     14.70,65
147,     14.80,59
148,     14.90,66
149,     15.00,69
150,     15.10,76
151,     15.20,58
152,     15.30,60
153,     15.40,55
154,     15.50,62
155,     15.60,64
156,     15.70,61
157,     15.80,37
158,     15.90,57
159,     16.00,56
160,     16.10,57
161,     16.20,57
162,     16.30,53
163,     16.40,61
164,     16.50,54
165,     16.60,68
166,     16.70,69
167,     16.80,64
168,     16.90,58
169,     17.00,81
170,     17.10,49
171,     17.20,59
172,     17.30,56
173,     17.40,52
174,     17.50,73
175,     17.60,56
176,     17.70,65
177,     17.80,62
178,     17.90,68
179,     18.00,57
180,     18.10,51
181,     18.20,57
182,     18.30,47
183,     18.40,65
184,     18.50,52
185,     18.60,53
186,     18.70,53
187,     18.80,53
188,     18.90,47
189,     19.00,63
190,     19.10,66
191,     19.20,45
192,     19.30,63
193,     19.40,56
194,     19.50,52
195,     19.60,51
196,     19.70,63
197,     19.80,50
198,     19.90,63
199,     20.00,54
200,     20.10,53
201,     20.20,58
202,     20.30,58
203,     20.40,58
204,     20.50,60
205,     20.60,56
206,     20.70,46
207,     20.80,70
208,     20.90,59
209,     21.00,61
210,     21.10,63
211,     21.20,61
212,     21.30,65
213,     21.40,56
214,     21.50,53
215,     21.60,56
216,     21.70,53
217,     21.80,56
218,     21.90,60
219,     22.00,56
220,     22.10,59
221,     22.20,50
222,     22.30,55
223,     22.40,51
224,     22.50,66
225,     22.60,50
226,     22.70,58
227,     22.80,57
228,     22.90,65
229,     23.00,63
230,     23.10,60
231,     23.20,54
232,     23.30,73
233,     23.40,47
234,     23.50,58
235,     23.60,55
236,     23.70,60
237,     23.80,65
238,     23.90,52
239,     24.00,52
240,     24.10,42
241,     24.20,65
242,     24.30,55
243,     24.40,46
244,     24.50,59
245,     24.60,64
246,     24.70,50
247,     24.80,64
248,     24.90,68
249,     25.00,62
250,     25.10,56
251,     25.20,69
252,     25.30,51
253,     25.40,60
254,     25.50,66
255,     25.60,42
256,     25.70,48
257,     25.80,60
258,     25.90,63
259,     26.00,46
260,     26.10,49
261,     26.20,62
262,     26.30,63
263,     26.40,58
264,     26.50,52
265,     26.60,50
266,     26.70,55
267,     26.80,58
268,     26.90,63
269,     27.00,45
270,     27.10,60
271,     27.20,54
272,     27.30,61
273,     27.40,46
274,     27.50,55
275,     27.60,74
276,     27.70,60
277,     27.80,62
278,     27.90,70
279,     28.00,60
280,     28.10,69
281,     28.20,61
282,     28.30,57
283,     28.40,56
284,     28.50,52
285,     28.60,59
286,     28.70,57
287,     28.80,62
288,     28.90,67
289,     29.00,45
290,     29.10,44
291,     29.20,49
292,     29.30,57
293,     29.40,54
294,     29.50,65
295,     29.60,63
296,     29.70,58
297,     29.80,51
298,     29.90,57
299,     30.00,57
300,     30.10,44
301,     30.20,63
302,     30.30,53
303,     30.40,59
304,     30.50,54
305,     30.60,53
306,     30.70,50
307,     30.80,53
308,     30.90,66
309,     31.00,52
310,     31.10,69
311,     31.20,51
312,     31.30,68
313,     31.40,43
314,     31.50,50
315,     31.60,54
316,     31.70,56
317,     31.80,58
318,     31.90,62
319,     32.00,62
320,     32.10,56
321,     32.20,49
322,     32.30,64
323,     32.40,62
324,     32.50,59
325,     32.60,62
326,     32.70,66
327,     32.80,47
328,     32.90,56
329,     33.00,42
330,     33.10,57
331,     33.20,63
332,     33.30,56
333,     33.40,67
334,     33.50,48
335,     33.60,55
336,     33.70,65
337,     33.80,68
338,     33.90,54
339,     34.00,52
340,     34.10,61
341,     34.20,63
342,     34.30,68
343,     34.40,64
344,     34.50,58
345,     34.60,62
346,     34.70,67
347,     34.80,43
348,     34.90,60
349,     35.00,56
350,     35.10,45
351,     35.20,59
352,     35.30,51
353,     35.40,54
354,     35.50,60
355,     35.60,58
356,     35.70,55
357,     35.80,50
358,     35.90,69
359,     36.00,49
360,     36.10,54
361,     36.20,63
362,     36.30,58
363,     36.40,48
364,     36.50,57
365,     36.60,52
366,     36.70,52
367,     36.80,63
368,     36.90,61
369,     37.00,44
370,     37.10,58
371,     37.20,59
372,     37.30,56
373,     37.40,56
374,     37.50,51
375,     37.60,46
376,     37.70,57
377,     37.80,69
378,     37.90,64
379,     38.00,60
380,     38.10,59
381,     38.20,59
382,     38.30,54
383,     38.40,46
384,     38.50,50
385,     38.60,62
386,     38.70,53
387,     38.80,57
388,     38.90,51
389,     39.00,49
390,     39.10,55
391,     39.20,68
392,     39.30,54
393,     39.40,62
394,     39.50,63
395,     39.60,45
396,     39.70,52
397,     39.80,61
398,     39.90,56
399,     40.00,61
400,     40.10,59
401,     40.20,41
402,     40.30,53
403,     40.40,59
404,     40.50,58
405,     40.60,60
406,     40.70,45
407,     40.80,68
408,     40.90,58
409,     41.00,75
410,     41.10,59
411,     41.20,63
412,     41.30,49
413,     41.40,58
414,     41.50,47
415,     41.60,54
416,     41.70,59
417,     41.80,68
418,     41.90,58
419,     42.00,40
420,     42.10,44
421,     42.20,61
422,     42.30,53
423,     42.40,63
424,     42.50,45
425,     42.60,45
426,     42.70,53
427,     42.80,61
428,     42.90,49
429,     43.00,45
430,     43.10,65
431,     43.20,56
432,     43.30,46
433,     43.40,60
434,     43.50,61
435,     43.60,34
436,     43.70,51
437,     43.80,67
438,     43.90,60
439,     44.00,67
440,     44.10,43
441,     44.20,53
442,     44.30,53
443,     44.40,71
444,     44.50,54
445,     44.60,65
446,     44.70,62
447,     44.80,63
448,     44.90,60
449,     45.00,54
450,     45.10,44
451,     45.20,61
452,     45.30,65
453,     45.40,66
454,     45.50,44
455,     45.60,38
456,     45.70,64
457,     45.80,56
458,     45.90,62
459,     46.00,64
460,     46.10,61
461,     46.20,66
462,     46.30,55
463,     46.40,60
464,     46.50,45
465,     46.60,55
466,     46.70,52
467,     46.80,62
468,     46.90,68
469,     47.00,61
470,     47.10,40
471,     47.20,56
472,     47.30,51
473,     47.40,58
474,     47.50,63
475,     47.60,62
476,     47.70,55
477,     47.80,55
478,     47.90,50
479,     48.00,58
480,     48.10,47
481,     48.20,56
482,     48.30,44
483,     48.40,39
484,     48.50,46
485,     48.60,50
486,     48.70,52
487,     48.80,51
488,     48.90,69
489,     49.00,69
490,     49.10,52
491,     49.20,56
492,     49.30,54
493,     49.40,62
494,     49.50,41
495,     49.60,57
496,     49.70,55
497,     49.80,53
498,     49.90,47
499,     50.00,40
500,     50.10,49
501,     50.20,81
502,     50.30,50
503,     50.40,44
504,     50.50,39
505,     50.60,61
506,     50.70,58
507,     50.80,49
508,     50.90,51
509,     51.00,37
510,     51.10,43
511,     51.20,54
512,     51.30,46
513,     51.40,53
514,     51.50,40
515,     51.60,48
516,     51.70,36
517,     51.80,38
518,     51.90,36
519,     52.00,40
520,     52.10,41
521,     52.20,44
522,     52.30,39
523,     52.40,44
524,     52.50,42
525,     52.60,33
526,     52.70,28
527,     52.80,34
528,     52.90,31
529,     53.00,37
530,     53.10,37
531,     53.20,44
532,     53.30,34
533,     53.40,28
534,     53.50,46
535,     53.60,45
536,     53.70,36
537,     53.80,39
538,     53.90,41
539,     54.00,31
540,     54.10,36
541,     54.20,45
542,     54.30,34
543,     54.40,50
544,     54.50,52
545,     54.60,44
546,     54.70,38
547,     54.80,37
548,     54.90,44
549,     55.00,38
550,     55.10,37
551,     55.20,38
552,     55.30,51
553,     55.40,42
554,     55.50,42
555,     55.60,46
556,     55.70,47
557,     55.80,54
558,     55.90,52
559,     56.00,56
560,     56.10,51
561,     56.20,46
562,     56.30,53
563,     56.40,61
564,     56.50,57
565,     56.60,46
566,     56.70,63
567,     56.80,49
568,     56.90,43
569,     57.00,52
570,     57.10,40
571,     57.20,53
572,     57.30,41
573,     57.40,54
574,     57.50,76
575,     57.60,46
576,     57.70,53
577,     57.80,54
578,     57.90,66
579,     58.00,50
580,     58.10,61
581,     58.20,55
582,     58.30,53
583,     58.40,49
584,     58.50,45
585,     58.60,60
586,     58.70,55
587,     58.80,44
588,     58.90,47
589,     59.00,67
590,     59.10,51
591,     59.20,62
592,     59.30,56
593,     59.40,50
594,     59.50,38
595,     59.60,51
596,     59.70,50
597,     59.80,48
598,     59.90,59
599,     60.00,57
600,     60.10,55
601,     60.20,53
602,     60.30,57
603,     60.40,46
604,     60.50,46
605,     60.60,57
606,     60.70,61
607,     60.80,40
608,     60.90,51
609,     61.00,58
610,     61.10,56
611,     61.20,47
612,     61.30,51
613,     61.40,60
614,     61.50,56
615,     61.60,45
616,     61.70,45
617,     61.80,59
618,     61.90,62
619,     62.00,48
620,     62.10,58
621,     62.20,54
622,     62.30,64
623,     62.40,49
624,     62.50,69
625,     62.60,45
626,     62.70,51
627,     62.80,63
628,     62.90,68
629,     63.00,48
630,     63.10,49
631,     63.20,51
632,     63.30,52
633,     63.40,51
634,     63.50,57
635,     63.60,44
636,     63.70,58
637,     63.80,57
638,     63.90,54
639,     64.00,68
640,     64.10,56
641,     64.20,66
642,     64.30,60
643,     64.40,53
644,     64.50,57
645,     64.60,53
646,     64.70,49
647,     64.80,58
648,     64.90,44
649,     65.00,52
650,     65.10,50
651,     65.20,51
652,     65.30,56
653,     65.40,64
654,     65.50,66
655,     65.60,66
656,     65.70,44
657,     65.80,51
658,     65.90,57
659,     66.00,66
660,     66.10,58
661,     66.20,60
662,     66.30,60
663,     66.40,62
664,     66.50,61
665,     66.60,52
666,     66.70,54
667,     66.80,48
668,     66.90,65
669,     67.00,54
670,     67.10,54
671,     67.20,68
672,     67.30,57
673,     67.40,56
674,     67.50,58
675,     67.60,50
676,     67.70,67
677,     67.80,61
678,     67.90,52
679,     68.00,57
680,     68.10,49
681,     68.20,68
682,     68.30,54
683,     68.40,49
684,     68.50,44
685,     68.60,56
686,     68.70,51
687,     68.80,45
688,     68.90,63
689,     69.00,49
690,     69.10,61
691,     69.20,44
692,     69.30,51
693,     69.40,54
694,     69.50,67
695,     69.60,61
696,     69.70,52
697,     69.80,46
698,     69.90,40
699,     70.00,49
700,     70.10,69
701,     70.20,58
702,     70.30,58
703,     70.40,51
704,     70.50,44
705,     70.60,50
706,     70.70,47
707,     70.80,48
708,     70.90,45
709,     71.00,57
710,     71.10,57
711,     71.20,48
712,     71.30,40
713,     71.40,44
714,     71.50,43
715,     71.60,42
716,     71.70,37
717,     71.80,62
718,     71.90,50
719,     72.00,43
720,     72.10,47
721,     72.20,43
722,     72.30,57
723,     72.40,45
724,     72.50,39
725,     72.60,48
726,     72.70,47
727,     72.80,42
728,     72.90,41
729,     73.00,38
730,     73.10,38
731,     73.20,45
732,     73.30,46
733,     73.40,37
734,     73.50,52
735,     73.60,32
736,     73.70,43
737,     73.80,46
738,     73.90,33
739,     74.00,33
740,     74.10,47
741,     74.20,42
742,     74.30,29
743,     74.40,44
744,     74.50,39
745,     74.60,36
746,     74.70,44
747,     74.80,37
748,     74.90,35
749,     75.00,43
750,     75.10,27
751,     75.20,31
752,     75.30,34
753,     75.40,48
754,     75.50,44
755,     75.60,36
756,     75.70,37
757,     75.80,40
758,     75.90,38
759,     76.00,47
760,     76.10,29
761,     76.20,52
762,     76.30,51
763,     76.40,32
764,     76.50,49
765,     76.60,47
766,     76.70,39
767,     76.80,36
768,     76.90,37
769,     77.00,47
770,     77.10,48
771,     77.20,49
772,     77.30,42
773,     77.40,39
774,     77.50,44
775,     77.60,42
776,     77.70,59
777,     77.80,49
778,     77.90,68
779,     78.00,49
780,     78.10,46
781,     78.20,66
782,     78.30,45
783,     78.40,45
784,     78.50,60
785,     78.60,46
786,     78.70,37
787,     78.80,47
788,     78.90,44
789,     79.00,50
790,     79.10,44
791,     79.20,48
792,     79.30,52
793,     79.40,51
794,     79.50,54
795,     79.60,40
796,     79.70,60
797,     79.80,57
798,     79.90,49
799,     80.00,67
800,     80.10,52
801,     80.20,52
802,     80.30,39
803,     80.40,58
804,     80.50,61
805,     80.60,64
806,     80.70,35
807,     80.80,45
808,     80.90,51
809,     81.00,53
810,     81.10,46
811,     81.20,50
812,     81.30,52
813,     81.40,46
814,     81.50,41
815,     81.60,51
816,     81.70,53
817,     81.80,56
818,     81.90,49
819,     82.00,61
820,     82.10,47
821,     82.20,68
822,     82.30,59
823,     82.40,56
824,     82.50,54
825,     82.60,57
826,     82.70,50
827,     82.80,58
828,     82.90,59
829,     83.00,47
830,     83.10,53
831,     83.20,64
832,     83.30,61
833,     83.40,49
834,     83.50,57
835,     83.60,61
836,     83.70,50
837,     83.80,54
838,     83.90,49
839,     84.00,63
840,     84.10,55
841,     84.20,66
842,     84.30,40
843,     84.40,57
844,     84.50,56
845,     84.60,56
846,     84.70,47
847,     84.80,47
848,     84.90,68
849,     85.00,60
850,     85.10,42
851,     85.20,52
852,     85.30,72
853,     85.40,53
854,     85.50,52
855,     85.60,42
856,     85.70,33
857,     85.80,57
858,     85.90,62
859,     86.00,60
860,     86.10,68
861,     86.20,47
862,     86.30,56
863,     86.40,64
864,     86.50,48
865,     86.60,47
866,     86.70,54
867,     86.80,52
868,     86.90,50
869,     87.00,50
870,     87.10,40
871,     87.20,49
872,     87.30,61
873,     87.40,50
874,     87.50,61
875,     87.60,43
876,     87.70,56
877,     87.80,54
878,     87.90,56
879,     88.00,62
880,     88.10,49
881,     88.20,55
882,     88.30,69
883,     88.40,54
884,     88.50,50
885,     88.60,61
886,     88.70,43
887,     88.80,75
888,     88.90,51
889,     89.00,49
890,     89.10,45
891,     89.20,66
892,     89.30,62
893,     89.40,51
894,     89.50,59
895,     89.60,61
896,     89.70,55
897,     89.80,64
898,     89.90,54
899,     90.00,51
900,     90.10,50
901,     90.20,59
902,     90.30,61
903,     90.40,59
904,     90.50,55
905,     90.60,67
906,     90.70,65
907,     90.80,49
908,     90.90,50
909,     91.00,65
910,     91.10,59
911,     91.20,49
912,     91.30,49
913,     91.40,58
914,     91.50,54
915,     91.60,46
916,     91.70,57
917,     91.80,52
918,     91.90,62
919,     92.00,42
920,     92.10,55
921,     92.20,39
922,     92.30,56
923,     92.40,50
924,     92.50,62
925,     92.60,58
926,     92.70,50
927,     92.80,57
928,     92.90,58
929,     93.00,49
930,     93.10,59
931,     93.20,43
932,     93.30,53
933,     93.40,57
934,     93.50,51
935,     93.60,74
936,     93.70,48
937,     93.80,50
938,     93.90,38
939,     94.00,44
940,     94.10,61
941,     94.20,52
942,     94.30,43
943,     94.40,53
944,     94.50,49
945,     94.60,40
946,     94.70,40
947,     94.80,46
948,     94.90,44
949,     95.00,46
950,     95.10,40
951,     95.20,41
952,     95.30,53
953,     95.40,36
954,     95.50,39
955,     95.60,37
956,     95.70,38
957,     95.80,50
958,     95.90,40
959,     96.00,40
960,     96.10,35
961,     96.20,39
962,     96.30,40
963,     96.40,40
964,     96.50,45
965,     96.60,40
966,     96.70,36
967,     96.80,42
968,     96.90,54
969,     97.00,44
970,     97.10,42
971,     97.20,53
972,     97.30,59
973,     97.40,39
974,     97.50,45
975,     97.60,47
976,     97.70,39
977,     97.80,49
978,     97.90,54
979,     98.00,46
980,     98.10,47
981,     98.20,56
982,     98.30,46
983,     98.40,52
984,     98.50,49
985,     98.60,55
986,     98.70,66
987,     98.80,45
988,     98.90,53
989,     99.00,45
990,     99.10,52
991,     99.20,52
992,     99.30,63
993,     99.40,51
994,     99.50,45
995,     99.60,59
996,     99.70,46
997,     99.80,33
998,     99.90,54
999,    100.00,59
1000,    100.10,49
1001,    100.20,50
1002,    100.30,54
1003,    100.40,64
1004,    100.50,56
1005,    100.60,37
1006,    100.70,58
1007,    100.80,57
1008,    100.90,53
1009,    101.00,47
1010,    101.10,60
1011,    101.20,63
1012,    101.30,60
1013,    101.40,69
1014,    101.50,43
1015,    101.60,66
1016,    101.70,51
1017,    101.80,54
1018,    101.90,56
1019,    102.00,62
1020,    102.10,47
1021,    102.20,63
1022,    102.30,65
1023,    102.40,59
1024,    102.50,59
1025,    102.60,55
1026,    102.70,47
1027,    102.80,71
1028,    102.90,57
1029,    103.00,57
1030,    103.10,59
1031,    103.20,60
1032,    103.30,50
1033,    103.40,52
1034,    103.50,61
1035,    103.60,68
1036,    103.70,57
1037,    103.80,56
1038,    103.90,55
1039,    104.00,51
1040,    104.10,54
1041,    104.20,55
1042,    104.30,71
1043,    104.40,61
1044,    104.50,55
1045,    104.60,62
1046,    104.70,55
1047,    104.80,45
1048,    104.90,50
1049,    105.00,51
1050,    105.10,58
1051,    105.20,58
1052,    105.30,53
1053,    105.40,59
1054,    105.50,65
1055,    105.60,51
1056,    105.70,54
1057,    105.80,57
1058,    105.90,55
1059,    106.00,63
1060,    106.10,74
1061,    106.20,56
1062,    106.30,59
1063,    106.40,58
1064,    106.50,55
1065,    106.60,56
1066,    106.70,58
1067,    106.80,43
1068,    106.90,37
1069,    107.00,43
1070,    107.10,58
1071,    107.20,56
1072,    107.30,47
1073,    107.40,62
1074,    107.50,66
1075,    107.60,57
1076,    107.70,51
1077,    107.80,58
1078,    107.90,61
1079,    108.00,45
1080,    108.10,60
1081,    108.20,61
1082,    108.30,58
1083,    108.40,67
1084,    108.50,55
1085,    108.60,50
1086,    108.70,55
1087,    108.80,67
1088,    108.90,62
1089,    109.00,41
1090,    109.10,42
1091,    109.20,55
1092,    109.30,65
1093,    109.40,52
1094,    109.50,57
1095,    109.60,46
1096,    109.70,66
1097,    109.80,50
1098,    109.90,34
1099,    110.00,54
1100,    110.10,51
1101,    110.20,56
1102,    110.30,56
1103,    110.40,37
1104,    110.50,44
1105,    110.60,42
1106,    110.70,40
1107,    110.80,51
1108,    110.90,51
1109,    111.00,50
1110,    111.10,37
1111,    111.20,42
1112,    111.30,42
1113,    111.40,46
1114,    111.50,49
1115,    111.60,56
1116,    111.70,33
1117,    111.80,41
1118,    111.90,55
1119,    112.00,39
1120,    112.10,37
1121,    112.20,41
1122,    112.30,36
1123,    112.40,35
1124,    112.50,44
1125,    112.60,57
1126,    112.70,48
1127,    112.80,41
1128,    112.90,38
1129,    113.00,39
1130,    113.10,45
1131,    113.20,44
1132,    113.30,43
1133,    113.40,55
1134,    113.50,34
1135,    113.60,52
1136,    113.70,46
1137,    113.80,49
1138,    113.90,45
1139,    114.00,51
1140,    114.10,39
1141,    114.20,53
1142,    114.30,53
1143,    114.40,48
1144,    114.50,43
1145,    114.60,46
1146,    114.70,45
1147,    114.80,53
1148,    114.90,46
1149,    115.00,53
1150,    115.10,58
1151,    115.20,41
1152,    115.30,52
1153,    115.40,46
1154,    115.50,53
1155,    115.60,43
1156,    115.70,47
1157,    115.80,53
1158,    115.90,57
1159,    116.00,49
1160,    116.10,52
1161,    116.20,63
1162,    116.30,51
1163,    116.40,61
1164,    116.50,49
1165,    116.60,47
1166,    116.70,44
1167,    116.80,48
1168,    116.90,45
1169,    117.00,54
1170,    117.10,48
1171,    117.20,42
1172,    117.30,57
1173,    117.40,50
1174,    117.50,57
1175,    117.60,58
1176,    117.70,42
1177,    117.80,60
1178,    117.90,49
1179,    118.00,57
1180,    118.10,53
1181,    118.20,52
1182,    118.30,64
1183,    118.40,53
1184,    118.50,70
1185,    118.60,71
1186,    118.70,58
1187,    118.80,55
1188,    118.90,54
1189,    119.00,55
1190,    119.10,37
1191,    119.20,51
1192,    119.30,52
1193,    119.40,61
1194,    119.50,60
1195,    119.60,54
1196,    119.70,52
1197,    119.80,63
1198,    119.90,47
1199,    120.00,65
1200,    120.10,64
1201,    120.20,44
1202,    120.30,49
1203,    120.40,46
1204,    120.50,51
1205,    120.60,64
1206,    120.70,54
1207,    120.80,50
1208,    120.90,61
1209,    121.00,44
1210,    121.10,55
1211,    121.20,55
1212,    121.30,58
1213,    121.40,61
1214,    121.50,61
1215,    121.60,53
1216,    121.70,50
1217,    121.80,47
1218,    121.90,64
1219,    122.00,69
1220,    122.10,43
1221,    122.20,53
1222,    122.30,52
1223,    122.40,56
1224,    122.50,81
1225,    122.60,55
1226,    122.70,58
1227,    122.80,70
1228,    122.90,44
1229,    123.00,52
1230,    123.10,71
1231,    123.20,54
1232,    123.30,54
1233,    123.40,44
1234,    123.50,52
1235,    123.60,62
1236,    123.70,55
1237,    123.80,51
1238,    123.90,52
1239,    124.00,49
1240,    124.10,42
1241,    124.20,49
1242,    124.30,52
1243,    124.40,54
1244,    124.50,44
1245,    124.60,53
1246,    124.70,52
1247,    124.80,49
1248,    124.90,49
1249,    125.00,57
1250,    125.10,65
1251,    125.20,38
1252,    125.30,66
1253,    125.40,56
1254,    125.50,52
1255,    125.60,68
1256,    125.70,65
1257,    125.80,58
1258,    125.90,48
1259,    126.00,47
1260,    126.10,57
1261,    126.20,52
1262,    126.30,49
1263,    126.40,43
1264,    126.50,49
1265,    126.60,69
1266,    126.70,61
1267,    126.80,53
1268,    126.90,58
1269,    127.00,49
1270,    127.10,55
1271,    127.20,67
1272,    127.30,45
1273,    127.40,45
1274,    127.50,62
1275,    127.60,49
1276,    127.70,64
1277,    127.80,45
1278,    127.90,51
1279,    128.00,54
1280,    128.10,53
1281,    128.20,59
1282,    128.30,51
1283,    128.40,58
1284,    128.50,55
1285,    128.60,57
1286,    128.70,54
1287,    128.80,57
1288,    128.90,52
1289,    129.00,46
1290,    129.10,73
1291,    129.20,61
1292,    129.30,49
1293,    129.40,57
1294,    129.50,40
1295,    129.60,49
1296,    129.70,63
1297,    129.80,49
1298,    129.90,48
1299,    130.00,47
1300,    130.10,46
1301,    130.20,47
1302,    130.30,43
1303,    130.40,54
1304,    130.50,49
1305,    130.60,38
1306,    130.70,49
1307,    130.80,60
1308,    130.90,48
1309,    131.00,50
1310,    131.10,58
1311,    131.20,50
1312,    131.30,39
1313,    131.40,56
1314,    131.50,47
1315,    131.60,48
1316,    131.70,65
1317,    131.80,51
1318,    131.90,52
1319,    132.00,47
1320,    132.10,53
1321,    132.20,55
1322,    132.30,51
1323,    132.40,48
1324,    132.50,50
1325,    132.60,46
1326,    132.70,43
1327,    132.80,40
1328,    132.90,46
1329,    133.00,48
1330,    133.10,54
1331,    133.20,43
1332,    133.30,55
1333,    133.40,40
1334,    133.50,42
1335,    133.60,29
1336,    133.70,53
1337,    133.80,39
1338,    133.90,42
1339,    134.00,44
1340,    134.10,39
1341,    134.20,43
1342,    134.30,36
1343,    134.40,37
1344,    134.50,43
1345,    134.60,38
1346,    134.70,37
1347,    134.80,49
1348,    134.90,46
1349,    135.00,36
1350,    135.10,30
1351,    135.20,36
1352,    135.30,38
1353,    135.40,40
1354,    135.50,28
1355,    135.60,33
1356,    135.70,31
1357,    135.80,37
1358,    135.90,40
1359,    136.00,37
1360,    136.10,33
1361,    136.20,28
1362,    136.30,38
1363,    136.40,30
1364,    136.50,41
1365,    136.60,35
1366,    136.70,51
1367,    136.80,42
1368,    136.90,46
1369,    137.00,44
1370,    137.10,38
1371,    137.20,41
1372,    137.30,44
1373,    137.40,46
1374,    137.50,43
1375,    137.60,29
1376,    137.70,61
1377,    137.80,38
1378,    137.90,30
1379,    138.00,56
1380,    138.10,42
1381,    138.20,44
1382,    138.30,48
1383,    138.40,36
1384,    138.50,60
1385,    138.60,51
1386,    138.70,51
1387,    138.80,48
1388,    138.90,46
1389,    139.00,44
1390,    139.10,41
1391,    139.20,63
1392,    139.30,53
1393,    139.40,57
1394,    139.50,46
1395,    139.60,51
1396,    139.70,54
1397,    139.80,42
1398,    139.90,64
1399,    140.00,43
1400,    140.10,47
1401,    140.20,49
1402,    140.30,64
1403,    140.40,41
1404,    140.50,37
1405,    140.60,52
1406,    140.70,59
1407,    140.80,47
1408,    140.90,53
1409,    141.00,52
1410,    141.10,53
1411,    141.20,48
1412,    141.30,51
1413,    141.40,50
1414,    141.50,60
1415,    141.60,60
1416,    141.70,51
1417,    141.80,49
1418,    141.90,55
1419,    142.00,55
1420,    142.10,63
1421,    142.20,54
1422,    142.30,53
1423,    142.40,57
1424,    142.50,55
1425,    142.60,54
1426,    142.70,55
1427,    142.80,64
1428,    142.90,61
1429,    143.00,47
1430,    143.10,53
1431,    143.20,55
1432,    143.30,43
1433,    143.40,56
1434,    143.50,63
1435,    143.60,59
1436,    143.70,67
1437,    143.80,44
1438,    143.90,44
1439,    144.00,46
1440,    144.10,54
1441,    144.20,54
1442,    144.30,68
1443,    144.40,53
1444,    144.50,54
1445,    144.60,49
1446,    144.70,68
1447,    144.80,50
1448,    144.90,56
1449,    145.00,51
1450,    145.10,45
1451,    145.20,59
1452,    145.30,46
1453,    145.40,45
1454,    145.50,61
1455,    145.60,55
1456,    145.70,49
1457,    145.80,43
1458,    145.90,61
1459,    146.00,51
1460,    146.10,51
1461,    146.20,49
1462,    146.30,63
1463,    146.40,47
