Spectrum Name:,
Description:,
Student ID:,
Detector Used:,
Comments:,
Acquisition Mode:,Mossbauer
Mossbauer Dwell Time:,0.1 mSeconds
Elapsed Passes:,27000 
High Voltage:,1800
Conversion Gain:,2048
Coarse Gain:,8
Fine Gain:,1.77
ULD:,  45%
LLD:,  28%

Channel Data:
Chan,Dwell(mSec.),Counts
1197,    119.80,484
1198,    119.90,483
1199,    120.00,445
1200,    120.10,466
1201,    120.20,458
1202,    120.30,445
1203,    120.40,506
1204,    120.50,452
1205,    120.60,447
1206,    120.70,450
1207,    120.80,471
1208,    120.90,466
1209,    121.00,493
1210,    121.10,489
1211,    121.20,469
1212,    121.30,446
1213,    121.40,462
1214,    121.50,450
1215,    121.60,463
1216,    121.70,502
1217,    121.80,442
1218,    121.90,482
1219,    122.00,474
1220,    122.10,485
1221,    122.20,438
1222,    122.30,486
1223,    122.40,465
1224,    122.50,439
1225,    122.60,470
1226,    122.70,455
1227,    122.80,493
1228,    122.90,465
1229,    123.00,466
1230,    123.10,475
1231,    123.20,463
1232,    123.30,452
1233,    123.40,466
1234,    123.50,459
1235,    123.60,482
1236,    123.70,504
1237,    123.80,483
1238,    123.90,452
1239,    124.00,475
1240,    124.10,478
1241,    124.20,505
1242,    124.30,483
1243,    124.40,509
1244,    124.50,465
1245,    124.60,462
1246,    124.70,492
1247,    124.80,491
1248,    124.90,477
1249,    125.00,435
1250,    125.10,481
1251,    125.20,502
1252,    125.30,431
1253,    125.40,440
1254,    125.50,493
1255,    125.60,460
1256,    125.70,438
1257,    125.80,468
1258,    125.90,427
1259,    126.00,454
1260,    126.10,481
1261,    126.20,483
1262,    126.30,491
1263,    126.40,465
1264,    126.50,457
1265,    126.60,453
1266,    126.70,471
1267,    126.80,465
1268,    126.90,406
1269,    127.00,462
1270,    127.10,464
1271,    127.20,483
1272,    127.30,469
1273,    127.40,451
1274,    127.50,461
1275,    127.60,442
1276,    127.70,456
1277,    127.80,465
1278,    127.90,426
1279,    128.00,466
1280,    128.10,503
1281,    128.20,482
1282,    128.30,497
1283,    128.40,397
1284,    128.50,477
1285,    128.60,464
1286,    128.70,493
1287,    128.80,477
1288,    128.90,462
1289,    129.00,447
1290,    129.10,462
1291,    129.20,475
1292,    129.30,472
1293,    129.40,473
1294,    129.50,458
1295,    129.60,443
1296,    129.70,464
1297,    129.80,430
1298,    129.90,466
1299,    130.00,468
1300,    130.10,469
1301,    130.20,455
1302,    130.30,470
1303,    130.40,508
1304,    130.50,450
1305,    130.60,487
1306,    130.70,453
1307,    130.80,413
1308,    130.90,492
1309,    131.00,426
1310,    131.10,501
1311,    131.20,472
1312,    131.30,462
1313,    131.40,460
1314,    131.50,468
1315,    131.60,480
1316,    131.70,448
1317,    131.80,458
1318,    131.90,443
1319,    132.00,458
1320,    132.10,493
1321,    132.20,481
1322,    132.30,461
1323,    132.40,471
1324,    132.50,447
1325,    132.60,462
1326,    132.70,467
1327,    132.80,477
1328,    132.90,454
1329,    133.00,457
1330,    133.10,481
1331,    133.20,493
1332,    133.30,471
1333,    133.40,434
1334,    133.50,488
1335,    133.60,482
1336,    133.70,426
1337,    133.80,458
1338,    133.90,478
1339,    134.00,438
1340,    134.10,476
1341,    134.20,460
1342,    134.30,462
1343,    134.40,476
1344,    134.50,491
1345,    134.60,451
1346,    134.70,469
1347,    134.80,422
1348,    134.90,455
1349,    135.00,447
1350,    135.10,478
1351,    135.20,458
1352,    135.30,419
1353,    135.40,493
1354,    135.50,449
1355,    135.60,478
1356,    135.70,445
1357,    135.80,449
1358,    135.90,471
1359,    136.00,478
1360,    136.10,436
1361,    136.20,484
1362,    136.30,441
1363,    136.40,494
1364,    136.50,493
1365,    136.60,472
1366,    136.70,466
1367,    136.80,487
1368,    136.90,448
1369,    137.00,452
1370,    137.10,452
1371,    137.20,468
1372,    137.30,440
1373,    137.40,488
1374,    137.50,470
1375,    137.60,495
1376,    137.70,458
1377,    137.80,500
1378,    137.90,475
1379,    138.00,459
1380,    138.10,435
1381,    138.20,475
1382,    138.30,484
1383,    138.40,455
1384,    138.50,465
1385,    138.60,440
1386,    138.70,506
1387,    138.80,472
1388,    138.90,476
1389,    139.00,499
1390,    139.10,482
1391,    139.20,455
1392,    139.30,489
1393,    139.40,514
1394,    139.50,501
1395,    139.60,461
1396,    139.70,442
1397,    139.80,459
1398,    139.90,462
1399,    140.00,466
1400,    140.10,458
1401,    140.20,487
1402,    140.30,435
1403,    140.40,468
1404,    140.50,461
1405,    140.60,448
1406,    140.70,454
1407,    140.80,474
1408,    140.90,451
1409,    141.00,451
1410,    141.10,476
1411,    141.20,470
