,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
3.69840e-01,3.20e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.69860e-01,3.20e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.69880e-01,2.40e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.69900e-01,1.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.69920e-01,3.20e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.69940e-01,2.40e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.69960e-01,1.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.69980e-01,2.40e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70000e-01,2.40e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70020e-01,8.00e-04,2.14e-01,3.11e-01,-2.64e+00, 
3.70040e-01,2.40e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70060e-01,8.00e-04,2.14e-01,3.11e-01,-2.64e+00, 
3.70080e-01,8.00e-04,2.14e-01,3.11e-01,-2.64e+00, 
3.70100e-01,0.00e+00,2.14e-01,3.11e-01,-2.64e+00, 
3.70120e-01,0.00e+00,2.14e-01,3.11e-01,-2.64e+00, 
3.70140e-01,8.00e-04,2.14e-01,3.11e-01,-2.64e+00, 
3.70160e-01,0.00e+00,2.14e-01,3.11e-01,-2.64e+00, 
3.70180e-01,0.00e+00,2.14e-01,3.11e-01,-2.64e+00, 
3.70200e-01,-8.00e-04,2.14e-01,3.11e-01,-2.64e+00, 
3.70220e-01,-8.00e-04,2.14e-01,3.11e-01,-2.64e+00, 
3.70240e-01,-1.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70260e-01,-8.00e-04,2.14e-01,3.11e-01,-2.64e+00, 
3.70280e-01,-8.00e-04,2.14e-01,3.11e-01,-2.64e+00, 
3.70300e-01,-1.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70320e-01,-2.40e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70340e-01,-2.40e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70360e-01,-1.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70380e-01,-2.40e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70400e-01,-2.40e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70420e-01,-3.20e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70440e-01,-4.00e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70460e-01,-3.20e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70480e-01,-3.20e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70500e-01,-2.40e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70520e-01,-4.00e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70540e-01,-4.80e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70560e-01,-4.80e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70580e-01,-4.00e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70600e-01,-5.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70620e-01,-6.40e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70640e-01,-5.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70660e-01,-5.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70680e-01,-5.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70700e-01,-7.20e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70720e-01,-5.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70740e-01,-5.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70760e-01,-8.00e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70780e-01,-8.00e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70800e-01,-8.00e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70820e-01,-7.20e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70840e-01,-8.80e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70860e-01,-1.04e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.70880e-01,-9.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70900e-01,-9.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.70920e-01,-1.04e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.70940e-01,-1.04e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.70960e-01,-1.12e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.70980e-01,-9.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.71000e-01,-9.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.71020e-01,-1.12e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71040e-01,-1.20e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71060e-01,-1.12e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71080e-01,-1.20e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71100e-01,-1.20e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71120e-01,-1.20e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71140e-01,-1.20e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71160e-01,-1.36e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71180e-01,-1.36e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71200e-01,-1.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71220e-01,-1.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71240e-01,-1.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71260e-01,-1.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71280e-01,-1.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71300e-01,-1.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71320e-01,-1.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71340e-01,-1.52e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71360e-01,-1.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71380e-01,-1.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71400e-01,-1.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71420e-01,-1.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71440e-01,-1.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71460e-01,-1.76e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71480e-01,-1.76e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71500e-01,-1.84e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71520e-01,-1.76e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71540e-01,-1.92e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71560e-01,-1.84e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71580e-01,-2.00e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71600e-01,-2.00e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71620e-01,-2.00e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71640e-01,-2.00e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71660e-01,-2.00e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71680e-01,-2.16e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71700e-01,-2.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71720e-01,-2.16e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71740e-01,-2.16e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71760e-01,-2.40e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71780e-01,-2.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71800e-01,-2.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71820e-01,-2.40e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71840e-01,-2.40e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71860e-01,-2.40e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71880e-01,-2.48e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71900e-01,-2.56e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71920e-01,-2.56e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71940e-01,-2.56e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71960e-01,-2.56e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.71980e-01,-2.64e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72000e-01,-2.64e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72020e-01,-2.80e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72040e-01,-2.80e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72060e-01,-2.80e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72080e-01,-2.88e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72100e-01,-2.96e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72120e-01,-3.04e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72140e-01,-3.12e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72160e-01,-3.04e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72180e-01,-3.12e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72200e-01,-3.20e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72220e-01,-3.28e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72240e-01,-3.36e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72260e-01,-3.20e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72280e-01,-3.20e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72300e-01,-3.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72320e-01,-3.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72340e-01,-3.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72360e-01,-3.52e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72380e-01,-3.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72400e-01,-3.60e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72420e-01,-3.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72440e-01,-3.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72460e-01,-3.92e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72480e-01,-3.84e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72500e-01,-3.92e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72520e-01,-4.08e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72540e-01,-4.00e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72560e-01,-3.76e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72580e-01,-3.92e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72600e-01,-4.00e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72620e-01,-4.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72640e-01,-4.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72660e-01,-4.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72680e-01,-4.32e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72700e-01,-4.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72720e-01,-4.40e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72740e-01,-4.40e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72760e-01,-4.56e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72780e-01,-4.56e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72800e-01,-4.56e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72820e-01,-4.64e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72840e-01,-4.80e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72860e-01,-4.80e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72880e-01,-4.88e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72900e-01,-4.88e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72920e-01,-4.96e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72940e-01,-5.04e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72960e-01,-4.96e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.72980e-01,-5.20e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73000e-01,-5.04e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73020e-01,-5.20e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73040e-01,-5.12e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73060e-01,-5.12e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73080e-01,-5.20e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73100e-01,-5.36e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73120e-01,-5.28e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73140e-01,-5.36e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73160e-01,-5.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73180e-01,-5.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73200e-01,-5.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73220e-01,-5.60e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73240e-01,-5.60e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73260e-01,-5.52e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73280e-01,-5.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73300e-01,-5.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73320e-01,-5.76e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73340e-01,-5.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73360e-01,-5.92e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73380e-01,-6.00e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73400e-01,-5.84e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73420e-01,-6.00e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73440e-01,-5.92e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73460e-01,-6.00e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73480e-01,-6.00e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73500e-01,-6.00e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73520e-01,-6.16e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73540e-01,-6.16e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73560e-01,-6.16e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73580e-01,-6.08e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73600e-01,-6.00e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73620e-01,-6.16e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73640e-01,-6.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73660e-01,-6.16e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73680e-01,-6.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73700e-01,-6.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73720e-01,-6.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73740e-01,-6.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73760e-01,-6.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73780e-01,-6.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73800e-01,-6.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73820e-01,-6.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73840e-01,-6.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73860e-01,-6.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73880e-01,-6.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73900e-01,-6.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73920e-01,-6.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73940e-01,-6.16e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73960e-01,-6.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.73980e-01,-6.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74000e-01,-6.16e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74020e-01,-6.08e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74040e-01,-6.16e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74060e-01,-6.08e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74080e-01,-6.08e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74100e-01,-6.00e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74120e-01,-6.00e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74140e-01,-6.00e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74160e-01,-6.00e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74180e-01,-5.92e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74200e-01,-5.92e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74220e-01,-5.92e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74240e-01,-5.84e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74260e-01,-5.84e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74280e-01,-5.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74300e-01,-5.60e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74320e-01,-5.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74340e-01,-5.60e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74360e-01,-5.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74380e-01,-5.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74400e-01,-5.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74420e-01,-5.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74440e-01,-5.52e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74460e-01,-5.36e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74480e-01,-5.36e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74500e-01,-5.12e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74520e-01,-5.12e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74540e-01,-5.20e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74560e-01,-5.04e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74580e-01,-4.96e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74600e-01,-5.04e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74620e-01,-4.96e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74640e-01,-4.80e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74660e-01,-4.80e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74680e-01,-4.64e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74700e-01,-4.64e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74720e-01,-4.56e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74740e-01,-4.56e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74760e-01,-4.40e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74780e-01,-4.40e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74800e-01,-4.40e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74820e-01,-4.40e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74840e-01,-4.00e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74860e-01,-4.16e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74880e-01,-4.00e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74900e-01,-3.92e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74920e-01,-3.92e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74940e-01,-3.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74960e-01,-3.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.74980e-01,-3.60e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75000e-01,-3.60e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75020e-01,-3.52e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75040e-01,-3.52e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75060e-01,-3.52e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75080e-01,-3.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75100e-01,-3.12e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75120e-01,-3.12e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75140e-01,-3.12e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75160e-01,-3.12e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75180e-01,-2.96e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75200e-01,-3.04e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75220e-01,-2.96e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75240e-01,-2.80e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75260e-01,-2.64e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75280e-01,-2.64e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75300e-01,-2.56e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75320e-01,-2.40e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75340e-01,-2.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75360e-01,-2.40e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75380e-01,-2.24e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75400e-01,-2.16e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75420e-01,-2.08e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75440e-01,-2.00e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75460e-01,-1.92e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75480e-01,-1.84e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75500e-01,-1.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75520e-01,-1.76e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75540e-01,-1.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75560e-01,-1.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75580e-01,-1.68e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75600e-01,-1.52e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75620e-01,-1.52e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75640e-01,-1.12e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75660e-01,-1.28e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75680e-01,-1.20e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75700e-01,-1.20e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75720e-01,-9.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.75740e-01,-1.04e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.75760e-01,-8.00e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.75780e-01,-9.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.75800e-01,-8.00e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.75820e-01,-8.00e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.75840e-01,-6.40e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.75860e-01,-7.20e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.75880e-01,-5.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.75900e-01,-4.80e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.75920e-01,-4.00e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.75940e-01,-4.80e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.75960e-01,-4.80e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.75980e-01,-2.40e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76000e-01,-3.20e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76020e-01,-1.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76040e-01,-2.40e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76060e-01,-8.00e-04,2.14e-01,3.11e-01,-2.64e+00, 
3.76080e-01,8.00e-04,2.14e-01,3.11e-01,-2.64e+00, 
3.76100e-01,1.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76120e-01,1.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76140e-01,1.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76160e-01,8.00e-04,2.14e-01,3.11e-01,-2.64e+00, 
3.76180e-01,2.40e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76200e-01,3.20e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76220e-01,4.00e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76240e-01,4.80e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76260e-01,5.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76280e-01,4.00e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76300e-01,6.40e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76320e-01,6.40e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76340e-01,7.20e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76360e-01,7.20e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76380e-01,5.60e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76400e-01,8.80e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76420e-01,7.20e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76440e-01,8.80e-03,2.14e-01,3.11e-01,-2.64e+00, 
3.76460e-01,1.04e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.76480e-01,1.12e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.76500e-01,1.20e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.76520e-01,1.28e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.76540e-01,1.20e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.76560e-01,1.20e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.76580e-01,1.28e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.76600e-01,1.28e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.76620e-01,1.20e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.76640e-01,1.36e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.76660e-01,1.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.76680e-01,1.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.76700e-01,1.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.76720e-01,1.36e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.76740e-01,1.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.76760e-01,1.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.76780e-01,1.44e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.76800e-01,1.60e-02,2.14e-01,3.11e-01,-2.64e+00, 
3.76820e-01,1.52e-02,2.14e-01,3.11e-01,-2.64e+00, 
