,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
2.84800e-02,8.80e-03,2.72e-01,3.36e-01,9.56e+00, 
2.85600e-02,8.80e-03,2.72e-01,3.36e-01,9.54e+00, 
2.86400e-02,8.80e-03,2.71e-01,3.37e-01,9.56e+00, 
2.87200e-02,9.60e-03,2.72e-01,3.36e-01,9.56e+00, 
2.88000e-02,8.80e-03,2.71e-01,3.37e-01,9.54e+00, 
2.88800e-02,8.80e-03,2.72e-01,3.36e-01,9.56e+00, 
2.89600e-02,8.80e-03,2.72e-01,3.37e-01,9.54e+00, 
2.90400e-02,8.80e-03,2.72e-01,3.36e-01,9.54e+00, 
2.91200e-02,8.80e-03,2.72e-01,3.36e-01,9.56e+00, 
2.92000e-02,8.80e-03,2.71e-01,3.36e-01,9.52e+00, 
2.92800e-02,8.80e-03,2.72e-01,3.36e-01,9.56e+00, 
2.93600e-02,8.80e-03,2.72e-01,3.36e-01,9.54e+00, 
2.94400e-02,8.80e-03,2.71e-01,3.37e-01,9.54e+00, 
2.95200e-02,8.80e-03,2.71e-01,3.37e-01,9.54e+00, 
2.96000e-02,8.00e-03,2.71e-01,3.37e-01,9.54e+00, 
2.96800e-02,8.80e-03,2.71e-01,3.36e-01,9.54e+00, 
2.97600e-02,8.80e-03,2.71e-01,3.37e-01,9.54e+00, 
2.98400e-02,8.80e-03,2.71e-01,3.37e-01,9.54e+00, 
2.99200e-02,8.80e-03,2.71e-01,3.36e-01,9.50e+00, 
3.00000e-02,8.80e-03,2.71e-01,3.36e-01,9.54e+00, 
3.00800e-02,8.80e-03,2.72e-01,3.37e-01,9.56e+00, 
3.01600e-02,8.80e-03,2.71e-01,3.37e-01,9.54e+00, 
3.02400e-02,8.80e-03,2.71e-01,3.37e-01,9.52e+00, 
3.03200e-02,8.00e-03,2.71e-01,3.36e-01,9.50e+00, 
3.04000e-02,8.00e-03,2.71e-01,3.36e-01,9.52e+00, 
3.04800e-02,8.80e-03,2.71e-01,3.36e-01,9.52e+00, 
3.05600e-02,8.80e-03,2.72e-01,3.37e-01,9.52e+00, 
3.06400e-02,8.00e-03,2.71e-01,3.36e-01,9.52e+00, 
3.07200e-02,8.00e-03,2.72e-01,3.36e-01,9.50e+00, 
3.08000e-02,8.80e-03,2.71e-01,3.37e-01,9.54e+00, 
3.08800e-02,8.00e-03,2.71e-01,3.36e-01,9.52e+00, 
3.09600e-02,8.00e-03,2.71e-01,3.36e-01,9.52e+00, 
3.10400e-02,8.80e-03,2.71e-01,3.37e-01,9.52e+00, 
3.11200e-02,8.00e-03,2.71e-01,3.37e-01,9.50e+00, 
3.12000e-02,8.80e-03,2.71e-01,3.36e-01,9.50e+00, 
3.12800e-02,8.00e-03,2.72e-01,3.36e-01,9.50e+00, 
3.13600e-02,8.00e-03,2.71e-01,3.36e-01,9.50e+00, 
3.14400e-02,7.20e-03,2.71e-01,3.36e-01,9.50e+00, 
3.15200e-02,8.00e-03,2.71e-01,3.36e-01,9.52e+00, 
3.16000e-02,8.00e-03,2.71e-01,3.37e-01,9.52e+00, 
3.16800e-02,8.80e-03,2.71e-01,3.36e-01,9.50e+00, 
3.17600e-02,8.80e-03,2.71e-01,3.36e-01,9.50e+00, 
3.18400e-02,8.00e-03,2.71e-01,3.36e-01,9.52e+00, 
3.19200e-02,8.00e-03,2.71e-01,3.36e-01,9.50e+00, 
3.20000e-02,7.20e-03,2.71e-01,3.36e-01,9.50e+00, 
3.20800e-02,7.20e-03,2.71e-01,3.37e-01,9.50e+00, 
3.21600e-02,7.20e-03,2.71e-01,3.37e-01,9.50e+00, 
3.22400e-02,8.80e-03,2.70e-01,3.37e-01,9.50e+00, 
3.23200e-02,8.00e-03,2.71e-01,3.36e-01,9.48e+00, 
3.24000e-02,7.20e-03,2.71e-01,3.36e-01,9.50e+00, 
3.24800e-02,8.00e-03,2.70e-01,3.36e-01,9.50e+00, 
3.25600e-02,8.00e-03,2.70e-01,3.37e-01,9.50e+00, 
3.26400e-02,8.00e-03,2.71e-01,3.36e-01,9.50e+00, 
3.27200e-02,8.80e-03,2.71e-01,3.36e-01,9.50e+00, 
3.28000e-02,8.00e-03,2.70e-01,3.36e-01,9.50e+00, 
3.28800e-02,7.20e-03,2.71e-01,3.36e-01,9.50e+00, 
3.29600e-02,8.00e-03,2.70e-01,3.36e-01,9.50e+00, 
3.30400e-02,7.20e-03,2.71e-01,3.36e-01,9.48e+00, 
3.31200e-02,7.20e-03,2.71e-01,3.36e-01,9.48e+00, 
3.32000e-02,6.40e-03,2.71e-01,3.37e-01,9.48e+00, 
3.32800e-02,6.40e-03,2.70e-01,3.37e-01,9.48e+00, 
3.33600e-02,7.20e-03,2.71e-01,3.37e-01,9.50e+00, 
3.34400e-02,7.20e-03,2.71e-01,3.36e-01,9.50e+00, 
3.35200e-02,6.40e-03,2.70e-01,3.37e-01,9.50e+00, 
3.36000e-02,8.00e-03,2.70e-01,3.36e-01,9.48e+00, 
3.36800e-02,8.00e-03,2.70e-01,3.36e-01,9.48e+00, 
3.37600e-02,6.40e-03,2.71e-01,3.36e-01,9.50e+00, 
3.38400e-02,7.20e-03,2.70e-01,3.36e-01,9.50e+00, 
3.39200e-02,7.20e-03,2.71e-01,3.36e-01,9.48e+00, 
3.40000e-02,6.40e-03,2.70e-01,3.37e-01,9.48e+00, 
3.40800e-02,8.00e-03,2.70e-01,3.37e-01,9.44e+00, 
3.41600e-02,6.40e-03,2.70e-01,3.37e-01,9.48e+00, 
3.42400e-02,7.20e-03,2.70e-01,3.36e-01,9.46e+00, 
3.43200e-02,7.20e-03,2.71e-01,3.37e-01,9.48e+00, 
3.44000e-02,6.40e-03,2.70e-01,3.36e-01,9.46e+00, 
3.44800e-02,6.40e-03,2.71e-01,3.36e-01,9.48e+00, 
3.45600e-02,6.40e-03,2.70e-01,3.36e-01,9.48e+00, 
3.46400e-02,5.60e-03,2.70e-01,3.36e-01,9.46e+00, 
3.47200e-02,5.60e-03,2.70e-01,3.37e-01,9.48e+00, 
3.48000e-02,6.40e-03,2.71e-01,3.36e-01,9.48e+00, 
3.48800e-02,7.20e-03,2.70e-01,3.36e-01,9.46e+00, 
3.49600e-02,6.40e-03,2.70e-01,3.36e-01,9.46e+00, 
3.50400e-02,5.60e-03,2.70e-01,3.36e-01,9.46e+00, 
3.51200e-02,7.20e-03,2.70e-01,3.36e-01,9.46e+00, 
3.52000e-02,6.40e-03,2.70e-01,3.36e-01,9.48e+00, 
3.52800e-02,5.60e-03,2.70e-01,3.36e-01,9.44e+00, 
3.53600e-02,6.40e-03,2.70e-01,3.36e-01,9.48e+00, 
3.54400e-02,6.40e-03,2.71e-01,3.37e-01,9.46e+00, 
3.55200e-02,6.40e-03,2.70e-01,3.35e-01,9.46e+00, 
3.56000e-02,5.60e-03,2.70e-01,3.36e-01,9.46e+00, 
3.56800e-02,6.40e-03,2.70e-01,3.36e-01,9.44e+00, 
3.57600e-02,5.60e-03,2.70e-01,3.36e-01,9.50e+00, 
3.58400e-02,5.60e-03,2.70e-01,3.36e-01,9.46e+00, 
3.59200e-02,5.60e-03,2.70e-01,3.36e-01,9.44e+00, 
3.60000e-02,5.60e-03,2.69e-01,3.37e-01,9.44e+00, 
3.60800e-02,5.60e-03,2.70e-01,3.36e-01,9.44e+00, 
3.61600e-02,5.60e-03,2.69e-01,3.36e-01,9.44e+00, 
3.62400e-02,5.60e-03,2.69e-01,3.37e-01,9.44e+00, 
3.63200e-02,5.60e-03,2.70e-01,3.37e-01,9.44e+00, 
3.64000e-02,6.40e-03,2.69e-01,3.36e-01,9.46e+00, 
3.64800e-02,6.40e-03,2.70e-01,3.36e-01,9.44e+00, 
3.65600e-02,6.40e-03,2.69e-01,3.36e-01,9.44e+00, 
3.66400e-02,5.60e-03,2.70e-01,3.36e-01,9.42e+00, 
3.67200e-02,6.40e-03,2.70e-01,3.36e-01,9.44e+00, 
3.68000e-02,5.60e-03,2.70e-01,3.36e-01,9.46e+00, 
3.68800e-02,6.40e-03,2.70e-01,3.36e-01,9.42e+00, 
3.69600e-02,5.60e-03,2.69e-01,3.36e-01,9.44e+00, 
3.70400e-02,5.60e-03,2.70e-01,3.36e-01,9.42e+00, 
3.71200e-02,5.60e-03,2.70e-01,3.36e-01,9.44e+00, 
3.72000e-02,5.60e-03,2.70e-01,3.36e-01,9.42e+00, 
3.72800e-02,5.60e-03,2.70e-01,3.36e-01,9.42e+00, 
3.73600e-02,5.60e-03,2.69e-01,3.36e-01,9.44e+00, 
3.74400e-02,5.60e-03,2.70e-01,3.36e-01,9.42e+00, 
3.75200e-02,5.60e-03,2.70e-01,3.36e-01,9.42e+00, 
3.76000e-02,5.60e-03,2.70e-01,3.36e-01,9.42e+00, 
3.76800e-02,5.60e-03,2.70e-01,3.36e-01,9.44e+00, 
3.77600e-02,5.60e-03,2.69e-01,3.36e-01,9.42e+00, 
3.78400e-02,4.80e-03,2.70e-01,3.36e-01,9.42e+00, 
3.79200e-02,4.80e-03,2.70e-01,3.36e-01,9.42e+00, 
3.80000e-02,5.60e-03,2.70e-01,3.36e-01,9.42e+00, 
3.80800e-02,4.80e-03,2.69e-01,3.36e-01,9.42e+00, 
3.81600e-02,4.80e-03,2.70e-01,3.36e-01,9.42e+00, 
3.82400e-02,4.80e-03,2.69e-01,3.36e-01,9.42e+00, 
3.83200e-02,4.00e-03,2.69e-01,3.36e-01,9.42e+00, 
3.84000e-02,5.60e-03,2.70e-01,3.36e-01,9.42e+00, 
3.84800e-02,5.60e-03,2.70e-01,3.36e-01,9.40e+00, 
3.85600e-02,5.60e-03,2.69e-01,3.36e-01,9.40e+00, 
3.86400e-02,4.80e-03,2.69e-01,3.36e-01,9.38e+00, 
3.87200e-02,4.80e-03,2.69e-01,3.36e-01,9.42e+00, 
3.88000e-02,5.60e-03,2.69e-01,3.36e-01,9.42e+00, 
3.88800e-02,5.60e-03,2.70e-01,3.36e-01,9.42e+00, 
3.89600e-02,5.60e-03,2.70e-01,3.36e-01,9.42e+00, 
3.90400e-02,5.60e-03,2.69e-01,3.36e-01,9.40e+00, 
3.91200e-02,4.80e-03,2.69e-01,3.36e-01,9.42e+00, 
3.92000e-02,4.80e-03,2.69e-01,3.35e-01,9.42e+00, 
3.92800e-02,4.80e-03,2.69e-01,3.36e-01,9.40e+00, 
3.93600e-02,4.80e-03,2.69e-01,3.36e-01,9.40e+00, 
3.94400e-02,4.80e-03,2.69e-01,3.36e-01,9.40e+00, 
3.95200e-02,4.00e-03,2.69e-01,3.36e-01,9.42e+00, 
3.96000e-02,4.80e-03,2.69e-01,3.36e-01,9.40e+00, 
3.96800e-02,4.80e-03,2.69e-01,3.36e-01,9.40e+00, 
3.97600e-02,4.80e-03,2.68e-01,3.36e-01,9.40e+00, 
3.98400e-02,4.80e-03,2.68e-01,3.36e-01,9.40e+00, 
3.99200e-02,4.80e-03,2.69e-01,3.36e-01,9.40e+00, 
4.00000e-02,4.00e-03,2.69e-01,3.36e-01,9.40e+00, 
4.00800e-02,4.00e-03,2.69e-01,3.35e-01,9.38e+00, 
4.01600e-02,4.00e-03,2.69e-01,3.36e-01,9.40e+00, 
4.02400e-02,4.80e-03,2.69e-01,3.36e-01,9.38e+00, 
4.03200e-02,4.00e-03,2.69e-01,3.36e-01,9.40e+00, 
4.04000e-02,4.00e-03,2.69e-01,3.37e-01,9.38e+00, 
4.04800e-02,4.00e-03,2.69e-01,3.36e-01,9.40e+00, 
4.05600e-02,4.00e-03,2.69e-01,3.36e-01,9.40e+00, 
4.06400e-02,4.00e-03,2.68e-01,3.37e-01,9.36e+00, 
4.07200e-02,3.20e-03,2.69e-01,3.36e-01,9.38e+00, 
4.08000e-02,3.20e-03,2.69e-01,3.36e-01,9.38e+00, 
4.08800e-02,3.20e-03,2.68e-01,3.37e-01,9.38e+00, 
4.09600e-02,3.20e-03,2.69e-01,3.36e-01,9.36e+00, 
4.10400e-02,3.20e-03,2.69e-01,3.36e-01,9.38e+00, 
4.11200e-02,3.20e-03,2.69e-01,3.36e-01,9.38e+00, 
4.12000e-02,3.20e-03,2.69e-01,3.36e-01,9.36e+00, 
4.12800e-02,4.00e-03,2.68e-01,3.36e-01,9.38e+00, 
4.13600e-02,3.20e-03,2.68e-01,3.37e-01,9.36e+00, 
4.14400e-02,3.20e-03,2.69e-01,3.36e-01,9.38e+00, 
4.15200e-02,3.20e-03,2.68e-01,3.36e-01,9.40e+00, 
4.16000e-02,3.20e-03,2.69e-01,3.36e-01,9.40e+00, 
4.16800e-02,3.20e-03,2.69e-01,3.36e-01,9.38e+00, 
4.17600e-02,3.20e-03,2.69e-01,3.36e-01,9.36e+00, 
4.18400e-02,3.20e-03,2.68e-01,3.36e-01,9.38e+00, 
4.19200e-02,3.20e-03,2.69e-01,3.36e-01,9.38e+00, 
4.20000e-02,3.20e-03,2.68e-01,3.36e-01,9.36e+00, 
4.20800e-02,4.00e-03,2.68e-01,3.36e-01,9.36e+00, 
4.21600e-02,4.00e-03,2.69e-01,3.36e-01,9.36e+00, 
4.22400e-02,3.20e-03,2.68e-01,3.36e-01,9.36e+00, 
4.23200e-02,3.20e-03,2.68e-01,3.36e-01,9.38e+00, 
4.24000e-02,2.40e-03,2.68e-01,3.36e-01,9.36e+00, 
4.24800e-02,3.20e-03,2.68e-01,3.36e-01,9.36e+00, 
4.25600e-02,2.40e-03,2.69e-01,3.36e-01,9.36e+00, 
4.26400e-02,3.20e-03,2.68e-01,3.35e-01,9.36e+00, 
4.27200e-02,3.20e-03,2.68e-01,3.36e-01,9.36e+00, 
4.28000e-02,2.40e-03,2.68e-01,3.36e-01,9.36e+00, 
4.28800e-02,3.20e-03,2.68e-01,3.36e-01,9.36e+00, 
4.29600e-02,3.20e-03,2.68e-01,3.36e-01,9.34e+00, 
4.30400e-02,3.20e-03,2.68e-01,3.36e-01,9.34e+00, 
4.31200e-02,2.40e-03,2.68e-01,3.36e-01,9.36e+00, 
4.32000e-02,1.60e-03,2.68e-01,3.36e-01,9.36e+00, 
4.32800e-02,2.40e-03,2.68e-01,3.36e-01,9.36e+00, 
4.33600e-02,3.20e-03,2.68e-01,3.35e-01,9.36e+00, 
4.34400e-02,2.40e-03,2.68e-01,3.35e-01,9.36e+00, 
4.35200e-02,2.40e-03,2.68e-01,3.36e-01,9.36e+00, 
4.36000e-02,2.40e-03,2.68e-01,3.35e-01,9.36e+00, 
4.36800e-02,1.60e-03,2.68e-01,3.36e-01,9.36e+00, 
4.37600e-02,8.00e-04,2.68e-01,3.36e-01,9.34e+00, 
4.38400e-02,2.40e-03,2.68e-01,3.35e-01,9.36e+00, 
4.39200e-02,1.60e-03,2.68e-01,3.35e-01,9.34e+00, 
4.40000e-02,1.60e-03,2.67e-01,3.36e-01,9.34e+00, 
4.40800e-02,2.40e-03,2.68e-01,3.35e-01,9.36e+00, 
4.41600e-02,2.40e-03,2.68e-01,3.35e-01,9.32e+00, 
4.42400e-02,2.40e-03,2.67e-01,3.36e-01,9.34e+00, 
4.43200e-02,2.40e-03,2.68e-01,3.36e-01,9.32e+00, 
4.44000e-02,2.40e-03,2.67e-01,3.36e-01,9.34e+00, 
4.44800e-02,1.60e-03,2.68e-01,3.36e-01,9.34e+00, 
4.45600e-02,2.40e-03,2.67e-01,3.36e-01,9.36e+00, 
4.46400e-02,2.40e-03,2.67e-01,3.35e-01,9.36e+00, 
4.47200e-02,2.40e-03,2.67e-01,3.35e-01,9.34e+00, 
4.48000e-02,1.60e-03,2.67e-01,3.35e-01,9.34e+00, 
4.48800e-02,1.60e-03,2.68e-01,3.36e-01,9.34e+00, 
4.49600e-02,2.40e-03,2.67e-01,3.36e-01,9.32e+00, 
4.50400e-02,1.60e-03,2.68e-01,3.35e-01,9.34e+00, 
4.51200e-02,8.00e-04,2.67e-01,3.36e-01,9.34e+00, 
4.52000e-02,2.40e-03,2.68e-01,3.35e-01,9.34e+00, 
4.52800e-02,1.60e-03,2.68e-01,3.35e-01,9.34e+00, 
4.53600e-02,2.40e-03,2.67e-01,3.36e-01,9.32e+00, 
4.54400e-02,8.00e-04,2.67e-01,3.36e-01,9.34e+00, 
4.55200e-02,1.60e-03,2.68e-01,3.36e-01,9.30e+00, 
4.56000e-02,1.60e-03,2.67e-01,3.35e-01,9.32e+00, 
4.56800e-02,8.00e-04,2.67e-01,3.36e-01,9.32e+00, 
4.57600e-02,1.60e-03,2.67e-01,3.36e-01,9.32e+00, 
4.58400e-02,1.60e-03,2.67e-01,3.35e-01,9.30e+00, 
4.59200e-02,0.00e+00,2.68e-01,3.36e-01,9.32e+00, 
4.60000e-02,8.00e-04,2.67e-01,3.36e-01,9.32e+00, 
4.60800e-02,0.00e+00,2.67e-01,3.35e-01,9.32e+00, 
4.61600e-02,0.00e+00,2.67e-01,3.35e-01,9.30e+00, 
4.62400e-02,1.60e-03,2.67e-01,3.35e-01,9.32e+00, 
4.63200e-02,8.00e-04,2.67e-01,3.36e-01,9.30e+00, 
4.64000e-02,0.00e+00,2.67e-01,3.36e-01,9.32e+00, 
4.64800e-02,0.00e+00,2.67e-01,3.35e-01,9.30e+00, 
4.65600e-02,0.00e+00,2.67e-01,3.35e-01,9.28e+00, 
4.66400e-02,8.00e-04,2.67e-01,3.35e-01,9.28e+00, 
4.67200e-02,0.00e+00,2.67e-01,3.35e-01,9.34e+00, 
4.68000e-02,1.60e-03,2.67e-01,3.36e-01,9.32e+00, 
4.68800e-02,8.00e-04,2.67e-01,3.36e-01,9.30e+00, 
4.69600e-02,0.00e+00,2.67e-01,3.35e-01,9.30e+00, 
4.70400e-02,0.00e+00,2.67e-01,3.35e-01,9.30e+00, 
4.71200e-02,8.00e-04,2.67e-01,3.35e-01,9.28e+00, 
4.72000e-02,0.00e+00,2.66e-01,3.36e-01,9.30e+00, 
4.72800e-02,0.00e+00,2.67e-01,3.36e-01,9.32e+00, 
4.73600e-02,0.00e+00,2.66e-01,3.36e-01,9.30e+00, 
4.74400e-02,8.00e-04,2.66e-01,3.36e-01,9.30e+00, 
4.75200e-02,0.00e+00,2.67e-01,3.35e-01,9.30e+00, 
4.76000e-02,0.00e+00,2.67e-01,3.36e-01,9.30e+00, 
4.76800e-02,8.00e-04,2.67e-01,3.36e-01,9.28e+00, 
4.77600e-02,8.00e-04,2.66e-01,3.35e-01,9.28e+00, 
4.78400e-02,0.00e+00,2.67e-01,3.36e-01,9.30e+00, 
4.79200e-02,0.00e+00,2.66e-01,3.35e-01,9.28e+00, 
4.80000e-02,0.00e+00,2.67e-01,3.35e-01,9.28e+00, 
4.80800e-02,-8.00e-04,2.67e-01,3.35e-01,9.30e+00, 
4.81600e-02,0.00e+00,2.67e-01,3.35e-01,9.28e+00, 
4.82400e-02,0.00e+00,2.67e-01,3.35e-01,9.28e+00, 
4.83200e-02,-8.00e-04,2.66e-01,3.35e-01,9.28e+00, 
4.84000e-02,0.00e+00,2.66e-01,3.36e-01,9.28e+00, 
4.84800e-02,0.00e+00,2.67e-01,3.35e-01,9.28e+00, 
4.85600e-02,0.00e+00,2.67e-01,3.35e-01,9.28e+00, 
4.86400e-02,-8.00e-04,2.67e-01,3.35e-01,9.28e+00, 
4.87200e-02,-8.00e-04,2.66e-01,3.35e-01,9.28e+00, 
4.88000e-02,-1.60e-03,2.66e-01,3.35e-01,9.28e+00, 
4.88800e-02,-8.00e-04,2.67e-01,3.36e-01,9.28e+00, 
4.89600e-02,-1.60e-03,2.66e-01,3.35e-01,9.28e+00, 
4.90400e-02,-1.60e-03,2.66e-01,3.36e-01,9.28e+00, 
4.91200e-02,-1.60e-03,2.67e-01,3.35e-01,9.30e+00, 
4.92000e-02,-2.40e-03,2.66e-01,3.36e-01,9.28e+00, 
4.92800e-02,-1.60e-03,2.66e-01,3.35e-01,9.28e+00, 
4.93600e-02,0.00e+00,2.67e-01,3.35e-01,9.28e+00, 
4.94400e-02,-8.00e-04,2.66e-01,3.36e-01,9.26e+00, 
4.95200e-02,-1.60e-03,2.66e-01,3.35e-01,9.26e+00, 
4.96000e-02,-1.60e-03,2.66e-01,3.35e-01,9.28e+00, 
4.96800e-02,-8.00e-04,2.66e-01,3.35e-01,9.26e+00, 
4.97600e-02,-8.00e-04,2.66e-01,3.35e-01,9.28e+00, 
4.98400e-02,-1.60e-03,2.66e-01,3.36e-01,9.26e+00, 
4.99200e-02,-2.40e-03,2.66e-01,3.35e-01,9.28e+00, 
5.00000e-02,-1.60e-03,2.66e-01,3.35e-01,9.26e+00, 
5.00800e-02,-1.60e-03,2.66e-01,3.35e-01,9.28e+00, 
5.01600e-02,-1.60e-03,2.67e-01,3.34e-01,9.28e+00, 
5.02400e-02,-1.60e-03,2.67e-01,3.35e-01,9.26e+00, 
5.03200e-02,-1.60e-03,2.66e-01,3.35e-01,9.26e+00, 
5.04000e-02,-2.40e-03,2.66e-01,3.35e-01,9.26e+00, 
5.04800e-02,-1.60e-03,2.66e-01,3.35e-01,9.28e+00, 
5.05600e-02,-2.40e-03,2.65e-01,3.35e-01,9.26e+00, 
5.06400e-02,-1.60e-03,2.65e-01,3.35e-01,9.28e+00, 
5.07200e-02,-2.40e-03,2.66e-01,3.34e-01,9.28e+00, 
5.08000e-02,-1.60e-03,2.66e-01,3.35e-01,9.26e+00, 
5.08800e-02,-2.40e-03,2.66e-01,3.35e-01,9.24e+00, 
5.09600e-02,-1.60e-03,2.66e-01,3.35e-01,9.26e+00, 
5.10400e-02,-2.40e-03,2.66e-01,3.36e-01,9.26e+00, 
5.11200e-02,-2.40e-03,2.66e-01,3.35e-01,9.22e+00, 
5.12000e-02,-2.40e-03,2.65e-01,3.36e-01,9.24e+00, 
5.12800e-02,-2.40e-03,2.66e-01,3.35e-01,9.24e+00, 
5.13600e-02,-2.40e-03,2.66e-01,3.35e-01,9.24e+00, 
5.14400e-02,-3.20e-03,2.65e-01,3.35e-01,9.22e+00, 
5.15200e-02,-2.40e-03,2.65e-01,3.35e-01,9.24e+00, 
5.16000e-02,-3.20e-03,2.65e-01,3.35e-01,9.24e+00, 
5.16800e-02,-3.20e-03,2.66e-01,3.34e-01,9.24e+00, 
5.17600e-02,-2.40e-03,2.66e-01,3.35e-01,9.22e+00, 
5.18400e-02,-4.00e-03,2.66e-01,3.35e-01,9.24e+00, 
5.19200e-02,-2.40e-03,2.66e-01,3.35e-01,9.26e+00, 
5.20000e-02,-3.20e-03,2.66e-01,3.35e-01,9.22e+00, 
5.20800e-02,-3.20e-03,2.65e-01,3.36e-01,9.24e+00, 
5.21600e-02,-4.00e-03,2.66e-01,3.35e-01,9.22e+00, 
5.22400e-02,-4.00e-03,2.65e-01,3.35e-01,9.24e+00, 
5.23200e-02,-4.00e-03,2.65e-01,3.35e-01,9.24e+00, 
5.24000e-02,-2.40e-03,2.66e-01,3.35e-01,9.22e+00, 
5.24800e-02,-4.80e-03,2.65e-01,3.35e-01,9.24e+00, 
5.25600e-02,-4.00e-03,2.66e-01,3.35e-01,9.22e+00, 
5.26400e-02,-3.20e-03,2.65e-01,3.35e-01,9.22e+00, 
5.27200e-02,-3.20e-03,2.65e-01,3.35e-01,9.22e+00, 
5.28000e-02,-3.20e-03,2.65e-01,3.35e-01,9.22e+00, 
5.28800e-02,-4.00e-03,2.65e-01,3.35e-01,9.22e+00, 
5.29600e-02,-4.00e-03,2.65e-01,3.35e-01,9.22e+00, 
5.30400e-02,-3.20e-03,2.65e-01,3.35e-01,9.22e+00, 
5.31200e-02,-3.20e-03,2.65e-01,3.35e-01,9.24e+00, 
5.32000e-02,-4.00e-03,2.65e-01,3.35e-01,9.22e+00, 
5.32800e-02,-4.80e-03,2.66e-01,3.35e-01,9.22e+00, 
5.33600e-02,-5.60e-03,2.65e-01,3.35e-01,9.22e+00, 
5.34400e-02,-4.80e-03,2.65e-01,3.35e-01,9.22e+00, 
5.35200e-02,-5.60e-03,2.65e-01,3.35e-01,9.22e+00, 
5.36000e-02,-4.80e-03,2.65e-01,3.35e-01,9.20e+00, 
5.36800e-02,-5.60e-03,2.65e-01,3.35e-01,9.22e+00, 
5.37600e-02,-4.80e-03,2.65e-01,3.35e-01,9.22e+00, 
5.38400e-02,-4.80e-03,2.65e-01,3.35e-01,9.20e+00, 
5.39200e-02,-5.60e-03,2.65e-01,3.35e-01,9.22e+00, 
5.40000e-02,-5.60e-03,2.65e-01,3.35e-01,9.22e+00, 
5.40800e-02,-5.60e-03,2.65e-01,3.35e-01,9.22e+00, 
5.41600e-02,-5.60e-03,2.65e-01,3.35e-01,9.22e+00, 
