,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
-1.09600e-01,-3.20e-02,3.52e-01,3.27e-01,2.12e+00, 
-1.09200e-01,-3.36e-02,3.52e-01,3.27e-01,2.16e+00, 
-1.08800e-01,-3.28e-02,3.52e-01,3.27e-01,2.12e+00, 
-1.08400e-01,-3.52e-02,3.52e-01,3.27e-01,2.12e+00, 
-1.08000e-01,-3.44e-02,3.52e-01,3.27e-01,2.12e+00, 
-1.07600e-01,-3.60e-02,3.53e-01,3.27e-01,2.08e+00, 
-1.07200e-01,-3.60e-02,3.52e-01,3.27e-01,2.08e+00, 
-1.06800e-01,-3.76e-02,3.53e-01,3.28e-01,2.12e+00, 
-1.06400e-01,-3.84e-02,3.53e-01,3.28e-01,2.04e+00, 
-1.06000e-01,-3.92e-02,3.53e-01,3.27e-01,2.08e+00, 
-1.05600e-01,-3.92e-02,3.53e-01,3.28e-01,2.04e+00, 
-1.05200e-01,-4.08e-02,3.53e-01,3.28e-01,2.00e+00, 
-1.04800e-01,-4.08e-02,3.53e-01,3.28e-01,2.00e+00, 
-1.04400e-01,-4.16e-02,3.53e-01,3.28e-01,2.04e+00, 
-1.04000e-01,-4.16e-02,3.53e-01,3.28e-01,2.00e+00, 
-1.03600e-01,-4.08e-02,3.53e-01,3.28e-01,1.96e+00, 
-1.03200e-01,-4.16e-02,3.54e-01,3.28e-01,2.00e+00, 
-1.02800e-01,-4.16e-02,3.53e-01,3.28e-01,1.96e+00, 
-1.02400e-01,-4.16e-02,3.54e-01,3.28e-01,1.96e+00, 
-1.02000e-01,-3.92e-02,3.53e-01,3.28e-01,1.96e+00, 
-1.01600e-01,-4.00e-02,3.54e-01,3.28e-01,1.96e+00, 
-1.01200e-01,-3.68e-02,3.54e-01,3.29e-01,1.96e+00, 
-1.00800e-01,-3.60e-02,3.54e-01,3.29e-01,1.92e+00, 
-1.00400e-01,-3.36e-02,3.54e-01,3.29e-01,1.96e+00, 
-1.00000e-01,-3.28e-02,3.54e-01,3.29e-01,1.92e+00, 
-9.96000e-02,-2.96e-02,3.54e-01,3.29e-01,1.88e+00, 
-9.92000e-02,-2.96e-02,3.54e-01,3.29e-01,1.92e+00, 
-9.88000e-02,-2.40e-02,3.54e-01,3.29e-01,1.84e+00, 
-9.84000e-02,-2.40e-02,3.54e-01,3.29e-01,1.84e+00, 
-9.80000e-02,-1.92e-02,3.54e-01,3.29e-01,1.88e+00, 
-9.76000e-02,-1.92e-02,3.54e-01,3.29e-01,1.84e+00, 
-9.72000e-02,-1.60e-02,3.54e-01,3.30e-01,1.80e+00, 
-9.68000e-02,-1.60e-02,3.54e-01,3.29e-01,1.84e+00, 
-9.64000e-02,-1.04e-02,3.55e-01,3.30e-01,1.80e+00, 
-9.60000e-02,-1.04e-02,3.54e-01,3.30e-01,1.80e+00, 
-9.56000e-02,-6.40e-03,3.55e-01,3.30e-01,1.80e+00, 
-9.52000e-02,-5.60e-03,3.55e-01,3.30e-01,1.80e+00, 
-9.48000e-02,-3.20e-03,3.55e-01,3.30e-01,1.76e+00, 
-9.44000e-02,-2.40e-03,3.55e-01,3.30e-01,1.80e+00, 
-9.40000e-02,0.00e+00,3.55e-01,3.30e-01,1.76e+00, 
-9.36000e-02,8.00e-04,3.55e-01,3.30e-01,1.76e+00, 
-9.32000e-02,3.20e-03,3.55e-01,3.30e-01,1.72e+00, 
-9.28000e-02,4.00e-03,3.55e-01,3.30e-01,1.72e+00, 
-9.24000e-02,5.60e-03,3.56e-01,3.31e-01,1.76e+00, 
-9.20000e-02,6.40e-03,3.55e-01,3.30e-01,1.72e+00, 
-9.16000e-02,8.00e-03,3.56e-01,3.31e-01,1.68e+00, 
-9.12000e-02,8.80e-03,3.56e-01,3.31e-01,1.68e+00, 
-9.08000e-02,1.20e-02,3.56e-01,3.31e-01,1.72e+00, 
-9.04000e-02,1.28e-02,3.55e-01,3.31e-01,1.68e+00, 
-9.00000e-02,1.60e-02,3.56e-01,3.31e-01,1.68e+00, 
-8.96000e-02,1.60e-02,3.56e-01,3.31e-01,1.68e+00, 
-8.92000e-02,1.92e-02,3.56e-01,3.31e-01,1.64e+00, 
-8.88000e-02,1.92e-02,3.56e-01,3.31e-01,1.64e+00, 
-8.84000e-02,2.32e-02,3.56e-01,3.31e-01,1.68e+00, 
-8.80000e-02,2.40e-02,3.56e-01,3.31e-01,1.60e+00, 
-8.76000e-02,2.80e-02,3.56e-01,3.32e-01,1.64e+00, 
-8.72000e-02,2.80e-02,3.57e-01,3.32e-01,1.60e+00, 
-8.68000e-02,3.20e-02,3.56e-01,3.31e-01,1.64e+00, 
-8.64000e-02,3.20e-02,3.57e-01,3.31e-01,1.60e+00, 
-8.60000e-02,3.52e-02,3.57e-01,3.32e-01,1.56e+00, 
-8.56000e-02,3.60e-02,3.56e-01,3.32e-01,1.60e+00, 
-8.52000e-02,3.84e-02,3.57e-01,3.32e-01,1.56e+00, 
-8.48000e-02,3.84e-02,3.57e-01,3.32e-01,1.52e+00, 
-8.44000e-02,4.16e-02,3.57e-01,3.32e-01,1.56e+00, 
-8.40000e-02,4.16e-02,3.57e-01,3.32e-01,1.52e+00, 
-8.36000e-02,4.32e-02,3.57e-01,3.32e-01,1.52e+00, 
-8.32000e-02,4.32e-02,3.57e-01,3.32e-01,1.52e+00, 
-8.28000e-02,4.40e-02,3.57e-01,3.32e-01,1.52e+00, 
-8.24000e-02,4.40e-02,3.57e-01,3.32e-01,1.52e+00, 
-8.20000e-02,4.56e-02,3.58e-01,3.33e-01,1.44e+00, 
-8.16000e-02,4.48e-02,3.57e-01,3.33e-01,1.48e+00, 
-8.12000e-02,4.56e-02,3.57e-01,3.33e-01,1.44e+00, 
-8.08000e-02,4.48e-02,3.57e-01,3.33e-01,1.44e+00, 
-8.04000e-02,4.40e-02,3.58e-01,3.33e-01,1.48e+00, 
-8.00000e-02,4.40e-02,3.57e-01,3.33e-01,1.44e+00, 
-7.96000e-02,4.24e-02,3.58e-01,3.33e-01,1.40e+00, 
-7.92000e-02,4.24e-02,3.58e-01,3.33e-01,1.40e+00, 
-7.88000e-02,4.16e-02,3.58e-01,3.33e-01,1.44e+00, 
-7.84000e-02,4.08e-02,3.58e-01,3.33e-01,1.40e+00, 
-7.80000e-02,3.84e-02,3.58e-01,3.33e-01,1.40e+00, 
-7.76000e-02,3.84e-02,3.58e-01,3.33e-01,1.40e+00, 
-7.72000e-02,3.60e-02,3.58e-01,3.33e-01,1.36e+00, 
-7.68000e-02,3.60e-02,3.58e-01,3.34e-01,1.36e+00, 
-7.64000e-02,3.36e-02,3.58e-01,3.33e-01,1.32e+00, 
-7.60000e-02,3.36e-02,3.58e-01,3.33e-01,1.36e+00, 
-7.56000e-02,3.04e-02,3.58e-01,3.34e-01,1.32e+00, 
-7.52000e-02,3.04e-02,3.58e-01,3.34e-01,1.36e+00, 
-7.48000e-02,2.72e-02,3.59e-01,3.33e-01,1.32e+00, 
-7.44000e-02,2.72e-02,3.59e-01,3.33e-01,1.32e+00, 
-7.40000e-02,2.40e-02,3.58e-01,3.34e-01,1.28e+00, 
-7.36000e-02,2.32e-02,3.59e-01,3.34e-01,1.28e+00, 
-7.32000e-02,2.16e-02,3.59e-01,3.34e-01,1.24e+00, 
-7.28000e-02,2.00e-02,3.59e-01,3.34e-01,1.24e+00, 
-7.24000e-02,1.76e-02,3.59e-01,3.34e-01,1.28e+00, 
-7.20000e-02,1.68e-02,3.59e-01,3.34e-01,1.24e+00, 
-7.16000e-02,1.36e-02,3.59e-01,3.34e-01,1.24e+00, 
-7.12000e-02,1.28e-02,3.59e-01,3.34e-01,1.24e+00, 
-7.08000e-02,1.04e-02,3.59e-01,3.34e-01,1.20e+00, 
-7.04000e-02,1.04e-02,3.59e-01,3.34e-01,1.24e+00, 
-7.00000e-02,6.40e-03,3.59e-01,3.34e-01,1.20e+00, 
-6.96000e-02,6.40e-03,3.59e-01,3.35e-01,1.20e+00, 
-6.92000e-02,3.20e-03,3.59e-01,3.34e-01,1.16e+00, 
-6.88000e-02,2.40e-03,3.59e-01,3.34e-01,1.20e+00, 
-6.84000e-02,0.00e+00,3.59e-01,3.35e-01,1.12e+00, 
-6.80000e-02,0.00e+00,3.59e-01,3.35e-01,1.16e+00, 
-6.76000e-02,-2.40e-03,3.59e-01,3.34e-01,1.12e+00, 
-6.72000e-02,-3.20e-03,3.59e-01,3.34e-01,1.12e+00, 
-6.68000e-02,-6.40e-03,3.59e-01,3.35e-01,1.16e+00, 
-6.64000e-02,-7.20e-03,3.60e-01,3.35e-01,1.12e+00, 
-6.60000e-02,-9.60e-03,3.59e-01,3.35e-01,1.12e+00, 
-6.56000e-02,-9.60e-03,3.59e-01,3.35e-01,1.12e+00, 
-6.52000e-02,-1.28e-02,3.60e-01,3.35e-01,1.08e+00, 
-6.48000e-02,-1.28e-02,3.59e-01,3.35e-01,1.12e+00, 
-6.44000e-02,-1.60e-02,3.60e-01,3.35e-01,1.08e+00, 
-6.40000e-02,-1.60e-02,3.60e-01,3.35e-01,1.08e+00, 
-6.36000e-02,-1.84e-02,3.60e-01,3.35e-01,1.04e+00, 
-6.32000e-02,-1.92e-02,3.60e-01,3.36e-01,1.08e+00, 
-6.28000e-02,-2.16e-02,3.60e-01,3.35e-01,1.04e+00, 
-6.24000e-02,-2.16e-02,3.60e-01,3.35e-01,1.04e+00, 
-6.20000e-02,-2.40e-02,3.60e-01,3.36e-01,9.60e-01, 
-6.16000e-02,-2.40e-02,3.60e-01,3.35e-01,1.04e+00, 
-6.12000e-02,-2.72e-02,3.60e-01,3.36e-01,9.60e-01, 
-6.08000e-02,-2.72e-02,3.60e-01,3.35e-01,9.60e-01, 
-6.04000e-02,-2.96e-02,3.60e-01,3.36e-01,9.60e-01, 
-6.00000e-02,-2.96e-02,3.60e-01,3.36e-01,9.60e-01, 
-5.96000e-02,-3.12e-02,3.60e-01,3.36e-01,9.20e-01, 
-5.92000e-02,-3.12e-02,3.60e-01,3.36e-01,9.60e-01, 
-5.88000e-02,-3.36e-02,3.60e-01,3.36e-01,9.20e-01, 
-5.84000e-02,-3.28e-02,3.60e-01,3.36e-01,9.60e-01, 
-5.80000e-02,-3.52e-02,3.60e-01,3.36e-01,9.20e-01, 
-5.76000e-02,-3.52e-02,3.60e-01,3.36e-01,9.20e-01, 
-5.72000e-02,-3.60e-02,3.60e-01,3.36e-01,8.80e-01, 
-5.68000e-02,-3.60e-02,3.61e-01,3.36e-01,9.20e-01, 
-5.64000e-02,-3.76e-02,3.60e-01,3.36e-01,8.80e-01, 
-5.60000e-02,-3.76e-02,3.60e-01,3.36e-01,8.40e-01, 
-5.56000e-02,-3.84e-02,3.61e-01,3.36e-01,8.80e-01, 
-5.52000e-02,-3.84e-02,3.60e-01,3.36e-01,8.40e-01, 
-5.48000e-02,-4.00e-02,3.61e-01,3.36e-01,8.00e-01, 
-5.44000e-02,-4.00e-02,3.60e-01,3.36e-01,8.00e-01, 
-5.40000e-02,-4.16e-02,3.61e-01,3.36e-01,8.40e-01, 
-5.36000e-02,-4.08e-02,3.61e-01,3.36e-01,8.00e-01, 
-5.32000e-02,-4.16e-02,3.61e-01,3.36e-01,8.00e-01, 
-5.28000e-02,-4.16e-02,3.61e-01,3.36e-01,8.00e-01, 
-5.24000e-02,-4.08e-02,3.61e-01,3.36e-01,7.60e-01, 
-5.20000e-02,-4.08e-02,3.61e-01,3.36e-01,8.00e-01, 
-5.16000e-02,-3.92e-02,3.61e-01,3.36e-01,7.60e-01, 
-5.12000e-02,-3.92e-02,3.61e-01,3.36e-01,7.60e-01, 
-5.08000e-02,-3.76e-02,3.61e-01,3.36e-01,7.20e-01, 
-5.04000e-02,-3.76e-02,3.61e-01,3.36e-01,7.20e-01, 
-5.00000e-02,-3.36e-02,3.61e-01,3.36e-01,6.80e-01, 
-4.96000e-02,-3.36e-02,3.61e-01,3.37e-01,7.20e-01, 
-4.92000e-02,-2.96e-02,3.61e-01,3.36e-01,6.80e-01, 
-4.88000e-02,-2.96e-02,3.61e-01,3.37e-01,7.20e-01, 
-4.84000e-02,-2.48e-02,3.61e-01,3.36e-01,6.80e-01, 
-4.80000e-02,-2.48e-02,3.61e-01,3.37e-01,6.80e-01, 
-4.76000e-02,-2.00e-02,3.61e-01,3.36e-01,6.80e-01, 
-4.72000e-02,-1.92e-02,3.61e-01,3.36e-01,6.80e-01, 
-4.68000e-02,-1.52e-02,3.61e-01,3.37e-01,6.40e-01, 
-4.64000e-02,-1.36e-02,3.61e-01,3.36e-01,6.80e-01, 
-4.60000e-02,-9.60e-03,3.61e-01,3.37e-01,6.00e-01, 
-4.56000e-02,-9.60e-03,3.61e-01,3.37e-01,6.00e-01, 
-4.52000e-02,-5.60e-03,3.61e-01,3.36e-01,6.40e-01, 
-4.48000e-02,-5.60e-03,3.61e-01,3.37e-01,6.40e-01, 
-4.44000e-02,-2.40e-03,3.61e-01,3.37e-01,5.60e-01, 
-4.40000e-02,-1.60e-03,3.61e-01,3.37e-01,5.60e-01, 
-4.36000e-02,1.60e-03,3.61e-01,3.37e-01,5.20e-01, 
-4.32000e-02,1.60e-03,3.61e-01,3.37e-01,5.20e-01, 
-4.28000e-02,4.80e-03,3.61e-01,3.37e-01,5.20e-01, 
-4.24000e-02,4.80e-03,3.61e-01,3.37e-01,5.20e-01, 
-4.20000e-02,7.20e-03,3.61e-01,3.37e-01,5.20e-01, 
-4.16000e-02,8.00e-03,3.61e-01,3.37e-01,5.20e-01, 
-4.12000e-02,1.12e-02,3.61e-01,3.37e-01,5.20e-01, 
-4.08000e-02,1.20e-02,3.61e-01,3.37e-01,5.20e-01, 
-4.04000e-02,1.60e-02,3.61e-01,3.37e-01,4.80e-01, 
-4.00000e-02,1.60e-02,3.61e-01,3.37e-01,4.80e-01, 
-3.96000e-02,1.92e-02,3.61e-01,3.37e-01,4.40e-01, 
-3.92000e-02,1.92e-02,3.61e-01,3.37e-01,4.80e-01, 
-3.88000e-02,2.40e-02,3.61e-01,3.37e-01,4.40e-01, 
-3.84000e-02,2.48e-02,3.61e-01,3.37e-01,4.40e-01, 
-3.80000e-02,2.88e-02,3.61e-01,3.37e-01,4.00e-01, 
-3.76000e-02,2.88e-02,3.61e-01,3.37e-01,4.40e-01, 
-3.72000e-02,3.28e-02,3.61e-01,3.37e-01,4.00e-01, 
-3.68000e-02,3.28e-02,3.61e-01,3.37e-01,4.00e-01, 
-3.64000e-02,3.68e-02,3.61e-01,3.37e-01,4.00e-01, 
-3.60000e-02,3.76e-02,3.61e-01,3.37e-01,4.00e-01, 
-3.56000e-02,4.00e-02,3.62e-01,3.37e-01,3.60e-01, 
-3.52000e-02,4.08e-02,3.61e-01,3.37e-01,4.00e-01, 
-3.48000e-02,4.32e-02,3.61e-01,3.37e-01,3.20e-01, 
-3.44000e-02,4.32e-02,3.61e-01,3.37e-01,3.60e-01, 
-3.40000e-02,4.48e-02,3.62e-01,3.37e-01,3.20e-01, 
-3.36000e-02,4.40e-02,3.61e-01,3.37e-01,3.20e-01, 
-3.32000e-02,4.56e-02,3.62e-01,3.37e-01,3.20e-01, 
-3.28000e-02,4.64e-02,3.62e-01,3.37e-01,2.80e-01, 
-3.24000e-02,4.48e-02,3.61e-01,3.37e-01,3.20e-01, 
-3.20000e-02,4.56e-02,3.61e-01,3.37e-01,2.80e-01, 
-3.16000e-02,4.48e-02,3.61e-01,3.37e-01,2.40e-01, 
-3.12000e-02,4.40e-02,3.61e-01,3.37e-01,2.40e-01, 
-3.08000e-02,4.48e-02,3.61e-01,3.37e-01,2.80e-01, 
-3.04000e-02,4.40e-02,3.61e-01,3.37e-01,2.40e-01, 
-3.00000e-02,4.24e-02,3.61e-01,3.37e-01,2.40e-01, 
-2.96000e-02,4.16e-02,3.61e-01,3.37e-01,2.40e-01, 
-2.92000e-02,3.92e-02,3.61e-01,3.37e-01,2.00e-01, 
-2.88000e-02,3.92e-02,3.61e-01,3.37e-01,2.40e-01, 
-2.84000e-02,3.68e-02,3.61e-01,3.37e-01,2.00e-01, 
-2.80000e-02,3.68e-02,3.61e-01,3.37e-01,2.00e-01, 
-2.76000e-02,3.44e-02,3.61e-01,3.37e-01,1.60e-01, 
-2.72000e-02,3.44e-02,3.62e-01,3.37e-01,1.60e-01, 
-2.68000e-02,3.20e-02,3.61e-01,3.37e-01,1.20e-01, 
-2.64000e-02,3.12e-02,3.62e-01,3.37e-01,1.60e-01, 
-2.60000e-02,2.80e-02,3.61e-01,3.37e-01,1.20e-01, 
-2.56000e-02,2.88e-02,3.61e-01,3.37e-01,1.20e-01, 
-2.52000e-02,2.48e-02,3.62e-01,3.37e-01,1.20e-01, 
-2.48000e-02,2.40e-02,3.61e-01,3.37e-01,1.20e-01, 
-2.44000e-02,2.16e-02,3.61e-01,3.37e-01,1.20e-01, 
-2.40000e-02,2.16e-02,3.61e-01,3.37e-01,8.00e-02, 
-2.36000e-02,1.92e-02,3.62e-01,3.37e-01,1.60e-01, 
-2.32000e-02,1.84e-02,3.61e-01,3.37e-01,1.60e-01, 
-2.28000e-02,2.40e-02,3.61e-01,3.37e-01,3.60e-01, 
-2.24000e-02,2.56e-02,3.61e-01,3.37e-01,4.00e-01, 
-2.20000e-02,2.24e-02,3.61e-01,3.37e-01,6.00e-01, 
-2.16000e-02,2.08e-02,3.61e-01,3.37e-01,6.00e-01, 
-2.12000e-02,-3.20e-03,3.61e-01,3.37e-01,8.00e-01, 
-2.08000e-02,-6.40e-03,3.61e-01,3.37e-01,8.00e-01, 
-2.04000e-02,-3.52e-02,3.61e-01,3.37e-01,9.60e-01, 
-2.00000e-02,-3.60e-02,3.61e-01,3.37e-01,9.60e-01, 
-1.96000e-02,-3.84e-02,3.60e-01,3.36e-01,1.20e+00, 
-1.92000e-02,-3.60e-02,3.61e-01,3.36e-01,1.20e+00, 
-1.88000e-02,-2.48e-02,3.60e-01,3.36e-01,1.40e+00, 
-1.84000e-02,-2.40e-02,3.60e-01,3.36e-01,1.40e+00, 
-1.80000e-02,-1.04e-02,3.59e-01,3.35e-01,1.64e+00, 
-1.76000e-02,-8.80e-03,3.59e-01,3.35e-01,1.56e+00, 
-1.72000e-02,2.40e-03,3.58e-01,3.34e-01,1.80e+00, 
-1.68000e-02,4.00e-03,3.58e-01,3.34e-01,1.80e+00, 
-1.64000e-02,-8.00e-04,3.57e-01,3.33e-01,2.00e+00, 
-1.60000e-02,-1.60e-03,3.57e-01,3.33e-01,2.00e+00, 
-1.56000e-02,-2.48e-02,3.56e-01,3.31e-01,2.20e+00, 
-1.52000e-02,-2.72e-02,3.56e-01,3.31e-01,2.20e+00, 
-1.48000e-02,-3.52e-02,3.54e-01,3.30e-01,2.40e+00, 
-1.44000e-02,-3.44e-02,3.54e-01,3.30e-01,2.40e+00, 
-1.40000e-02,-2.56e-02,3.53e-01,3.28e-01,2.56e+00, 
-1.36000e-02,-2.48e-02,3.53e-01,3.28e-01,2.60e+00, 
-1.32000e-02,-1.20e-02,3.52e-01,3.27e-01,2.80e+00, 
-1.28000e-02,-1.04e-02,3.52e-01,3.27e-01,2.80e+00, 
-1.24000e-02,1.60e-03,3.54e-01,3.26e-01,3.00e+00, 
-1.20000e-02,2.40e-03,3.54e-01,3.26e-01,3.00e+00, 
-1.16000e-02,7.20e-03,3.55e-01,3.25e-01,3.16e+00, 
-1.12000e-02,4.00e-03,3.54e-01,3.25e-01,3.20e+00, 
-1.08000e-02,-1.28e-02,3.52e-01,3.24e-01,3.40e+00, 
-1.04000e-02,-1.60e-02,3.52e-01,3.24e-01,3.40e+00, 
-1.00000e-02,-3.12e-02,3.50e-01,3.23e-01,3.56e+00, 
