x-axis,1
second,Volt
+190.000E-06,+2.888440561E+00
+192.500E-06,+2.888440561E+00
+195.000E-06,+2.888421030E+00
+197.500E-06,+2.888440561E+00
+200.000E-06,+2.888421030E+00
+202.500E-06,+2.888440561E+00
+205.000E-06,+2.888421030E+00
+207.500E-06,+2.888440561E+00
+210.000E-06,+2.888381967E+00
+212.500E-06,+2.888303842E+00
+215.000E-06,+2.888264780E+00
+217.500E-06,+2.888245249E+00
+220.000E-06,+2.888108530E+00
+222.500E-06,+2.888069467E+00
+225.000E-06,+2.888049936E+00
+227.500E-06,+2.887971811E+00
+230.000E-06,+2.887971811E+00
+232.500E-06,+2.887893686E+00
+235.000E-06,+2.887776499E+00
+237.500E-06,+2.887678842E+00
+240.000E-06,+2.887639780E+00
+242.500E-06,+2.887659311E+00
+245.000E-06,+2.887717905E+00
+247.500E-06,+2.887698374E+00
+250.000E-06,+2.887737436E+00
+252.500E-06,+2.887756967E+00
+255.000E-06,+2.887776499E+00
+257.500E-06,+2.887776499E+00
+260.000E-06,+2.887717905E+00
+262.500E-06,+2.887639780E+00
+265.000E-06,+2.887581186E+00
+267.500E-06,+2.887561655E+00
+270.000E-06,+2.887561655E+00
+272.500E-06,+2.887600717E+00
+275.000E-06,+2.887639780E+00
+277.500E-06,+2.887620249E+00
+280.000E-06,+2.887522592E+00
+282.500E-06,+2.887542124E+00
+285.000E-06,+2.887503061E+00
+287.500E-06,+2.887483530E+00
+290.000E-06,+2.887503061E+00
+292.500E-06,+2.887444467E+00
+295.000E-06,+2.887483530E+00
+297.500E-06,+2.887483530E+00
+300.000E-06,+2.887561655E+00
+302.500E-06,+2.887600717E+00
+305.000E-06,+2.887620249E+00
+307.500E-06,+2.887600717E+00
+310.000E-06,+2.887561655E+00
+312.500E-06,+2.887463999E+00
+315.000E-06,+2.887503061E+00
+317.500E-06,+2.887561655E+00
+320.000E-06,+2.887600717E+00
+322.500E-06,+2.887581186E+00
+325.000E-06,+2.887561655E+00
+327.500E-06,+2.887561655E+00
+330.000E-06,+2.887581186E+00
+332.500E-06,+2.887659311E+00
+335.000E-06,+2.887639780E+00
+337.500E-06,+2.887659311E+00
+340.000E-06,+2.887678842E+00
+342.500E-06,+2.887756967E+00
+345.000E-06,+2.887815561E+00
+347.500E-06,+2.887893686E+00
+350.000E-06,+2.887971811E+00
+352.500E-06,+2.887991342E+00
+355.000E-06,+2.888010874E+00
+357.500E-06,+2.888088999E+00
+360.000E-06,+2.888186655E+00
+362.500E-06,+2.888303842E+00
+365.000E-06,+2.888323374E+00
+367.500E-06,+2.888342905E+00
+370.000E-06,+2.888362436E+00
+372.500E-06,+2.888381967E+00
+375.000E-06,+2.888557749E+00
+377.500E-06,+2.888577280E+00
+380.000E-06,+2.888538217E+00
+382.500E-06,+2.888557749E+00
+385.000E-06,+2.888557749E+00
+387.500E-06,+2.888499155E+00
+390.000E-06,+2.888479624E+00
+392.500E-06,+2.888479624E+00
+395.000E-06,+2.888479624E+00
+397.500E-06,+2.888557749E+00
+400.000E-06,+2.888557749E+00
+402.500E-06,+2.888655405E+00
+405.000E-06,+2.888713999E+00
+407.500E-06,+2.888753061E+00
+410.000E-06,+2.888753061E+00
+412.500E-06,+2.888772592E+00
+415.000E-06,+2.888753061E+00
+417.500E-06,+2.888792124E+00
+420.000E-06,+2.888831186E+00
+422.500E-06,+2.888870249E+00
+425.000E-06,+2.888948374E+00
+427.500E-06,+2.888948374E+00
+430.000E-06,+2.888948374E+00
+432.500E-06,+2.888987436E+00
+435.000E-06,+2.889026499E+00
+437.500E-06,+2.888948374E+00
+440.000E-06,+2.888870249E+00
+442.500E-06,+2.888831186E+00
+445.000E-06,+2.888772592E+00
+447.500E-06,+2.888713999E+00
+450.000E-06,+2.888792124E+00
+452.500E-06,+2.888733530E+00
+455.000E-06,+2.888694467E+00
+457.500E-06,+2.888596811E+00
+460.000E-06,+2.888440561E+00
+462.500E-06,+2.888284311E+00
+465.000E-06,+2.888147592E+00
+467.500E-06,+2.888030405E+00
+470.000E-06,+2.887874155E+00
+472.500E-06,+2.887678842E+00
+475.000E-06,+2.887424936E+00
+477.500E-06,+2.887229624E+00
+480.000E-06,+2.886995249E+00
+482.500E-06,+2.886760874E+00
+485.000E-06,+2.886331186E+00
+487.500E-06,+2.885940561E+00
+490.000E-06,+2.885569467E+00
+492.500E-06,+2.885217905E+00
+495.000E-06,+2.884846811E+00
+497.500E-06,+2.884338999E+00
+500.000E-06,+2.883889780E+00
+502.500E-06,+2.883342905E+00
+505.000E-06,+2.882776499E+00
+507.500E-06,+2.882151499E+00
+510.000E-06,+2.881526499E+00
+512.500E-06,+2.880901499E+00
+515.000E-06,+2.880335093E+00
+517.500E-06,+2.879690561E+00
+520.000E-06,+2.879085093E+00
+522.500E-06,+2.878460093E+00
+525.000E-06,+2.877737436E+00
+527.500E-06,+2.877034311E+00
+530.000E-06,+2.876272593E+00
+532.500E-06,+2.875510874E+00
+535.000E-06,+2.874710093E+00
+537.500E-06,+2.873928843E+00
+540.000E-06,+2.873167124E+00
+542.500E-06,+2.872444468E+00
+545.000E-06,+2.871702280E+00
+547.500E-06,+2.870881968E+00
+550.000E-06,+2.870178843E+00
+552.500E-06,+2.869417124E+00
+555.000E-06,+2.868616343E+00
+557.500E-06,+2.867854624E+00
+560.000E-06,+2.867190562E+00
+562.500E-06,+2.866389780E+00
+565.000E-06,+2.865569468E+00
+567.500E-06,+2.864710093E+00
+570.000E-06,+2.863948374E+00
+572.500E-06,+2.863049937E+00
+575.000E-06,+2.862171030E+00
+577.500E-06,+2.861350718E+00
+580.000E-06,+2.860530406E+00
+582.500E-06,+2.859631968E+00
+585.000E-06,+2.858831187E+00
+587.500E-06,+2.858108531E+00
+590.000E-06,+2.857346812E+00
+592.500E-06,+2.856643687E+00
+595.000E-06,+2.855901499E+00
+597.500E-06,+2.855217906E+00
+600.000E-06,+2.854534312E+00
+602.500E-06,+2.853850718E+00
+605.000E-06,+2.853225718E+00
+607.500E-06,+2.852581187E+00
+610.000E-06,+2.852053843E+00
+612.500E-06,+2.851585093E+00
+615.000E-06,+2.851057749E+00
+617.500E-06,+2.850647593E+00
+620.000E-06,+2.850256968E+00
+622.500E-06,+2.849866343E+00
+625.000E-06,+2.849495250E+00
+627.500E-06,+2.849260875E+00
+630.000E-06,+2.849026500E+00
+632.500E-06,+2.848850718E+00
+635.000E-06,+2.848714000E+00
+637.500E-06,+2.848655406E+00
