,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
-1.88800e-02,2.56e-02,4.20e-02,3.72e-02,-1.71e+01, 
-1.88600e-02,2.56e-02,4.20e-02,3.72e-02,-1.71e+01, 
-1.88400e-02,2.56e-02,4.24e-02,3.72e-02,-1.71e+01, 
-1.88200e-02,2.56e-02,4.20e-02,3.76e-02,-1.71e+01, 
-1.88000e-02,2.64e-02,4.24e-02,3.72e-02,-1.71e+01, 
-1.87800e-02,2.64e-02,4.20e-02,3.76e-02,-1.71e+01, 
-1.87600e-02,2.64e-02,4.24e-02,3.72e-02,-1.71e+01, 
-1.87400e-02,2.64e-02,4.20e-02,3.72e-02,-1.71e+01, 
-1.87200e-02,2.64e-02,4.24e-02,3.72e-02,-1.71e+01, 
-1.87000e-02,2.72e-02,4.20e-02,3.72e-02,-1.71e+01, 
-1.86800e-02,2.72e-02,4.20e-02,3.72e-02,-1.71e+01, 
-1.86600e-02,2.80e-02,4.24e-02,3.76e-02,-1.71e+01, 
-1.86400e-02,2.80e-02,4.20e-02,3.76e-02,-1.71e+01, 
-1.86200e-02,2.80e-02,4.20e-02,3.76e-02,-1.71e+01, 
-1.86000e-02,2.80e-02,4.24e-02,3.76e-02,-1.71e+01, 
-1.85800e-02,2.80e-02,4.24e-02,3.76e-02,-1.71e+01, 
-1.85600e-02,2.80e-02,4.24e-02,3.72e-02,-1.71e+01, 
-1.85400e-02,2.88e-02,4.24e-02,3.76e-02,-1.71e+01, 
-1.85200e-02,2.88e-02,4.20e-02,3.72e-02,-1.71e+01, 
-1.85000e-02,2.88e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.84800e-02,2.88e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.84600e-02,2.88e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.84400e-02,2.88e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.84200e-02,2.96e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.84000e-02,2.96e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.83800e-02,2.96e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.83600e-02,2.96e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.83400e-02,2.96e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.83200e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.83000e-02,2.96e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.82800e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.82600e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.82400e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.82200e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.82000e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.81800e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.81600e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.81400e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.81200e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.81000e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.80800e-02,3.04e-02,4.28e-02,3.76e-02,-1.72e+01, 
-1.80600e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.80400e-02,3.04e-02,4.28e-02,3.76e-02,-1.72e+01, 
-1.80200e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.80000e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.79800e-02,3.12e-02,4.28e-02,3.76e-02,-1.72e+01, 
-1.79600e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.79400e-02,3.12e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.79200e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.79000e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.78800e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.78600e-02,3.04e-02,4.24e-02,3.80e-02,-1.72e+01, 
-1.78400e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.78200e-02,3.04e-02,4.24e-02,3.80e-02,-1.72e+01, 
-1.78000e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.77800e-02,3.04e-02,4.28e-02,3.80e-02,-1.72e+01, 
-1.77600e-02,3.04e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.77400e-02,3.04e-02,4.28e-02,3.80e-02,-1.72e+01, 
-1.77200e-02,3.04e-02,4.24e-02,3.80e-02,-1.72e+01, 
-1.77000e-02,3.04e-02,4.28e-02,3.76e-02,-1.72e+01, 
-1.76800e-02,3.04e-02,4.28e-02,3.80e-02,-1.72e+01, 
-1.76600e-02,2.96e-02,4.28e-02,3.76e-02,-1.72e+01, 
-1.76400e-02,2.96e-02,4.28e-02,3.80e-02,-1.72e+01, 
-1.76200e-02,2.96e-02,4.24e-02,3.76e-02,-1.72e+01, 
-1.76000e-02,2.96e-02,4.28e-02,3.80e-02,-1.72e+01, 
-1.75800e-02,2.96e-02,4.28e-02,3.80e-02,-1.72e+01, 
-1.75600e-02,2.96e-02,4.28e-02,3.76e-02,-1.72e+01, 
-1.75400e-02,2.88e-02,4.28e-02,3.80e-02,-1.72e+01, 
-1.75200e-02,2.88e-02,4.28e-02,3.80e-02,-1.72e+01, 
-1.75000e-02,2.96e-02,4.28e-02,3.80e-02,-1.72e+01, 
-1.74800e-02,2.88e-02,4.28e-02,3.76e-02,-1.72e+01, 
-1.74600e-02,2.88e-02,4.28e-02,3.80e-02,-1.72e+01, 
-1.74400e-02,2.88e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.74200e-02,2.88e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.74000e-02,2.88e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.73800e-02,2.80e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.73600e-02,2.80e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.73400e-02,2.80e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.73200e-02,2.80e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.73000e-02,2.80e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.72800e-02,2.80e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.72600e-02,2.72e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.72400e-02,2.72e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.72200e-02,2.72e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.72000e-02,2.72e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.71800e-02,2.64e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.71600e-02,2.64e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.71400e-02,2.64e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.71200e-02,2.64e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.71000e-02,2.64e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.70800e-02,2.56e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.70600e-02,2.56e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.70400e-02,2.56e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.70200e-02,2.48e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.70000e-02,2.48e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.69800e-02,2.48e-02,4.28e-02,3.80e-02,-1.73e+01, 
-1.69600e-02,2.48e-02,4.28e-02,3.84e-02,-1.73e+01, 
-1.69400e-02,2.40e-02,4.28e-02,3.84e-02,-1.73e+01, 
-1.69200e-02,2.40e-02,4.28e-02,3.84e-02,-1.73e+01, 
-1.69000e-02,2.40e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.68800e-02,2.32e-02,4.28e-02,3.80e-02,-1.74e+01, 
-1.68600e-02,2.32e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.68400e-02,2.32e-02,4.28e-02,3.80e-02,-1.74e+01, 
-1.68200e-02,2.24e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.68000e-02,2.24e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.67800e-02,2.16e-02,4.28e-02,3.80e-02,-1.74e+01, 
-1.67600e-02,2.16e-02,4.32e-02,3.84e-02,-1.74e+01, 
-1.67400e-02,2.16e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.67200e-02,2.08e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.67000e-02,2.08e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.66800e-02,2.00e-02,4.28e-02,3.80e-02,-1.74e+01, 
-1.66600e-02,2.00e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.66400e-02,2.00e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.66200e-02,1.92e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.66000e-02,1.92e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.65800e-02,1.92e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.65600e-02,1.84e-02,4.32e-02,3.84e-02,-1.74e+01, 
-1.65400e-02,1.84e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.65200e-02,1.76e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.65000e-02,1.76e-02,4.32e-02,3.84e-02,-1.74e+01, 
-1.64800e-02,1.68e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.64600e-02,1.68e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.64400e-02,1.68e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.64200e-02,1.60e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.64000e-02,1.60e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.63800e-02,1.52e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.63600e-02,1.52e-02,4.32e-02,3.84e-02,-1.74e+01, 
-1.63400e-02,1.44e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.63200e-02,1.44e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.63000e-02,1.36e-02,4.32e-02,3.84e-02,-1.74e+01, 
-1.62800e-02,1.36e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.62600e-02,1.28e-02,4.32e-02,3.88e-02,-1.74e+01, 
-1.62400e-02,1.28e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.62200e-02,1.20e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.62000e-02,1.12e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.61800e-02,1.12e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.61600e-02,1.12e-02,4.32e-02,3.84e-02,-1.74e+01, 
-1.61400e-02,1.04e-02,4.28e-02,3.88e-02,-1.74e+01, 
-1.61200e-02,1.04e-02,4.28e-02,3.84e-02,-1.74e+01, 
-1.61000e-02,9.60e-03,4.32e-02,3.84e-02,-1.74e+01, 
-1.60800e-02,8.80e-03,4.28e-02,3.84e-02,-1.74e+01, 
-1.60600e-02,8.80e-03,4.28e-02,3.84e-02,-1.74e+01, 
-1.60400e-02,8.00e-03,4.28e-02,3.88e-02,-1.74e+01, 
-1.60200e-02,8.00e-03,4.32e-02,3.88e-02,-1.74e+01, 
-1.60000e-02,7.20e-03,4.32e-02,3.84e-02,-1.74e+01, 
-1.59800e-02,7.20e-03,4.28e-02,3.88e-02,-1.74e+01, 
-1.59600e-02,6.40e-03,4.32e-02,3.88e-02,-1.74e+01, 
-1.59400e-02,6.40e-03,4.32e-02,3.88e-02,-1.74e+01, 
-1.59200e-02,5.60e-03,4.28e-02,3.88e-02,-1.74e+01, 
-1.59000e-02,5.60e-03,4.32e-02,3.84e-02,-1.74e+01, 
-1.58800e-02,4.80e-03,4.32e-02,3.88e-02,-1.74e+01, 
-1.58600e-02,4.80e-03,4.32e-02,3.84e-02,-1.74e+01, 
-1.58400e-02,4.00e-03,4.32e-02,3.88e-02,-1.74e+01, 
-1.58200e-02,3.20e-03,4.32e-02,3.88e-02,-1.74e+01, 
-1.58000e-02,3.20e-03,4.32e-02,3.88e-02,-1.75e+01, 
-1.57800e-02,2.40e-03,4.32e-02,3.88e-02,-1.75e+01, 
-1.57600e-02,2.40e-03,4.32e-02,3.88e-02,-1.75e+01, 
-1.57400e-02,2.40e-03,4.32e-02,3.88e-02,-1.75e+01, 
-1.57200e-02,1.60e-03,4.32e-02,3.88e-02,-1.75e+01, 
-1.57000e-02,8.00e-04,4.32e-02,3.88e-02,-1.75e+01, 
-1.56800e-02,8.00e-04,4.32e-02,3.88e-02,-1.75e+01, 
-1.56600e-02,0.00e+00,4.32e-02,3.88e-02,-1.75e+01, 
-1.56400e-02,-8.00e-04,4.32e-02,3.88e-02,-1.75e+01, 
-1.56200e-02,-8.00e-04,4.32e-02,3.88e-02,-1.75e+01, 
-1.56000e-02,-1.60e-03,4.32e-02,3.88e-02,-1.75e+01, 
-1.55800e-02,-1.60e-03,4.32e-02,3.88e-02,-1.75e+01, 
-1.55600e-02,-2.40e-03,4.32e-02,3.88e-02,-1.75e+01, 
-1.55400e-02,-2.40e-03,4.32e-02,3.88e-02,-1.75e+01, 
-1.55200e-02,-3.20e-03,4.32e-02,3.88e-02,-1.75e+01, 
-1.55000e-02,-4.00e-03,4.32e-02,3.88e-02,-1.75e+01, 
-1.54800e-02,-4.00e-03,4.32e-02,3.88e-02,-1.75e+01, 
-1.54600e-02,-4.00e-03,4.32e-02,3.88e-02,-1.75e+01, 
-1.54400e-02,-4.80e-03,4.32e-02,3.88e-02,-1.75e+01, 
-1.54200e-02,-5.60e-03,4.32e-02,3.88e-02,-1.75e+01, 
-1.54000e-02,-6.40e-03,4.32e-02,3.88e-02,-1.75e+01, 
-1.53800e-02,-6.40e-03,4.32e-02,3.88e-02,-1.75e+01, 
-1.53600e-02,-7.20e-03,4.32e-02,3.88e-02,-1.75e+01, 
-1.53400e-02,-7.20e-03,4.36e-02,3.88e-02,-1.75e+01, 
-1.53200e-02,-8.00e-03,4.32e-02,3.88e-02,-1.75e+01, 
-1.53000e-02,-8.00e-03,4.32e-02,3.88e-02,-1.76e+01, 
-1.52800e-02,-8.80e-03,4.36e-02,3.88e-02,-1.75e+01, 
-1.52600e-02,-8.80e-03,4.32e-02,3.88e-02,-1.75e+01, 
-1.52400e-02,-9.60e-03,4.36e-02,3.92e-02,-1.76e+01, 
-1.52200e-02,-9.60e-03,4.36e-02,3.92e-02,-1.76e+01, 
-1.52000e-02,-1.04e-02,4.32e-02,3.88e-02,-1.76e+01, 
-1.51800e-02,-1.04e-02,4.36e-02,3.88e-02,-1.76e+01, 
-1.51600e-02,-1.12e-02,4.36e-02,3.88e-02,-1.76e+01, 
-1.51400e-02,-1.12e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.51200e-02,-1.20e-02,4.32e-02,3.92e-02,-1.76e+01, 
-1.51000e-02,-1.20e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.50800e-02,-1.28e-02,4.36e-02,3.88e-02,-1.76e+01, 
-1.50600e-02,-1.28e-02,4.32e-02,3.92e-02,-1.76e+01, 
-1.50400e-02,-1.36e-02,4.36e-02,3.88e-02,-1.76e+01, 
-1.50200e-02,-1.36e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.50000e-02,-1.44e-02,4.32e-02,3.92e-02,-1.76e+01, 
-1.49800e-02,-1.44e-02,4.36e-02,3.88e-02,-1.76e+01, 
-1.49600e-02,-1.52e-02,4.32e-02,3.88e-02,-1.76e+01, 
-1.49400e-02,-1.52e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.49200e-02,-1.60e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.49000e-02,-1.60e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.48800e-02,-1.60e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.48600e-02,-1.68e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.48400e-02,-1.68e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.48200e-02,-1.68e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.48000e-02,-1.76e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.47800e-02,-1.84e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.47600e-02,-1.84e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.47400e-02,-1.84e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.47200e-02,-1.92e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.47000e-02,-1.92e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.46800e-02,-1.92e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.46600e-02,-2.00e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.46400e-02,-2.08e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.46200e-02,-2.08e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.46000e-02,-2.08e-02,4.32e-02,3.92e-02,-1.76e+01, 
-1.45800e-02,-2.16e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.45600e-02,-2.24e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.45400e-02,-2.24e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.45200e-02,-2.24e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.45000e-02,-2.32e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.44800e-02,-2.32e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.44600e-02,-2.32e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.44400e-02,-2.40e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.44200e-02,-2.40e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.44000e-02,-2.40e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.43800e-02,-2.40e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.43600e-02,-2.40e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.43400e-02,-2.48e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.43200e-02,-2.48e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.43000e-02,-2.48e-02,4.40e-02,3.92e-02,-1.76e+01, 
-1.42800e-02,-2.56e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.42600e-02,-2.56e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.42400e-02,-2.56e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.42200e-02,-2.56e-02,4.40e-02,3.92e-02,-1.77e+01, 
-1.42000e-02,-2.64e-02,4.36e-02,3.92e-02,-1.76e+01, 
-1.41800e-02,-2.64e-02,4.36e-02,3.92e-02,-1.77e+01, 
-1.41600e-02,-2.64e-02,4.36e-02,3.92e-02,-1.77e+01, 
-1.41400e-02,-2.72e-02,4.36e-02,3.92e-02,-1.77e+01, 
-1.41200e-02,-2.72e-02,4.36e-02,3.92e-02,-1.77e+01, 
-1.41000e-02,-2.72e-02,4.40e-02,3.92e-02,-1.77e+01, 
-1.40800e-02,-2.72e-02,4.36e-02,3.92e-02,-1.77e+01, 
-1.40600e-02,-2.80e-02,4.40e-02,3.92e-02,-1.77e+01, 
-1.40400e-02,-2.80e-02,4.36e-02,3.92e-02,-1.77e+01, 
-1.40200e-02,-2.80e-02,4.36e-02,3.92e-02,-1.77e+01, 
-1.40000e-02,-2.80e-02,4.36e-02,3.92e-02,-1.77e+01, 
-1.39800e-02,-2.80e-02,4.36e-02,3.92e-02,-1.77e+01, 
-1.39600e-02,-2.88e-02,4.36e-02,3.92e-02,-1.77e+01, 
-1.39400e-02,-2.88e-02,4.36e-02,3.92e-02,-1.77e+01, 
-1.39200e-02,-2.88e-02,4.40e-02,3.92e-02,-1.77e+01, 
-1.39000e-02,-2.88e-02,4.36e-02,3.92e-02,-1.77e+01, 
-1.38800e-02,-2.88e-02,4.40e-02,3.92e-02,-1.77e+01, 
-1.38600e-02,-2.96e-02,4.36e-02,3.92e-02,-1.77e+01, 
-1.38400e-02,-2.96e-02,4.40e-02,3.92e-02,-1.77e+01, 
-1.38200e-02,-2.96e-02,4.40e-02,3.92e-02,-1.77e+01, 
-1.38000e-02,-2.96e-02,4.36e-02,3.92e-02,-1.77e+01, 
-1.37800e-02,-2.96e-02,4.36e-02,3.92e-02,-1.77e+01, 
-1.37600e-02,-2.96e-02,4.40e-02,3.92e-02,-1.77e+01, 
-1.37400e-02,-3.04e-02,4.36e-02,3.92e-02,-1.77e+01, 
-1.37200e-02,-3.04e-02,4.36e-02,3.92e-02,-1.77e+01, 
-1.37000e-02,-3.04e-02,4.40e-02,3.96e-02,-1.77e+01, 
-1.36800e-02,-3.04e-02,4.36e-02,3.92e-02,-1.77e+01, 
-1.36600e-02,-3.04e-02,4.40e-02,3.92e-02,-1.77e+01, 
-1.36400e-02,-3.04e-02,4.36e-02,3.92e-02,-1.77e+01, 
-1.36200e-02,-3.04e-02,4.40e-02,3.92e-02,-1.77e+01, 
-1.36000e-02,-3.12e-02,4.36e-02,3.96e-02,-1.77e+01, 
-1.35800e-02,-3.12e-02,4.40e-02,3.92e-02,-1.77e+01, 
-1.35600e-02,-3.12e-02,4.36e-02,3.92e-02,-1.77e+01, 
-1.35400e-02,-3.12e-02,4.40e-02,3.92e-02,-1.77e+01, 
-1.35200e-02,-3.12e-02,4.40e-02,3.92e-02,-1.77e+01, 
-1.35000e-02,-3.12e-02,4.40e-02,3.92e-02,-1.77e+01, 
-1.34800e-02,-3.12e-02,4.40e-02,3.92e-02,-1.77e+01, 
-1.34600e-02,-3.12e-02,4.40e-02,3.92e-02,-1.77e+01, 
-1.34400e-02,-3.12e-02,4.40e-02,3.92e-02,-1.77e+01, 
-1.34200e-02,-3.12e-02,4.36e-02,3.92e-02,-1.78e+01, 
-1.34000e-02,-3.12e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.33800e-02,-3.12e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.33600e-02,-3.12e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.33400e-02,-3.12e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.33200e-02,-3.12e-02,4.40e-02,3.96e-02,-1.78e+01, 
-1.33000e-02,-3.12e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.32800e-02,-3.12e-02,4.36e-02,3.92e-02,-1.78e+01, 
-1.32600e-02,-3.12e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.32400e-02,-3.12e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.32200e-02,-3.12e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.32000e-02,-3.12e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.31800e-02,-3.04e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.31600e-02,-3.04e-02,4.40e-02,3.96e-02,-1.78e+01, 
-1.31400e-02,-3.04e-02,4.40e-02,3.96e-02,-1.78e+01, 
-1.31200e-02,-3.04e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.31000e-02,-3.04e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.30800e-02,-3.04e-02,4.40e-02,3.96e-02,-1.78e+01, 
-1.30600e-02,-3.04e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.30400e-02,-3.04e-02,4.40e-02,3.96e-02,-1.78e+01, 
-1.30200e-02,-3.04e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.30000e-02,-3.04e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.29800e-02,-3.04e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.29600e-02,-3.04e-02,4.40e-02,3.96e-02,-1.78e+01, 
-1.29400e-02,-3.04e-02,4.40e-02,3.96e-02,-1.78e+01, 
-1.29200e-02,-2.96e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.29000e-02,-2.96e-02,4.44e-02,3.96e-02,-1.78e+01, 
-1.28800e-02,-2.96e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.28600e-02,-2.96e-02,4.44e-02,3.92e-02,-1.78e+01, 
-1.28400e-02,-2.96e-02,4.40e-02,3.96e-02,-1.78e+01, 
-1.28200e-02,-2.96e-02,4.40e-02,3.96e-02,-1.78e+01, 
-1.28000e-02,-2.88e-02,4.40e-02,3.96e-02,-1.78e+01, 
-1.27800e-02,-2.88e-02,4.40e-02,3.96e-02,-1.78e+01, 
-1.27600e-02,-2.88e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.27400e-02,-2.88e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.27200e-02,-2.88e-02,4.40e-02,3.92e-02,-1.78e+01, 
-1.27000e-02,-2.80e-02,4.40e-02,3.96e-02,-1.78e+01, 
-1.26800e-02,-2.80e-02,4.40e-02,3.96e-02,-1.78e+01, 
-1.26600e-02,-2.80e-02,4.40e-02,3.96e-02,-1.78e+01, 
