,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
2.65160e-02,-3.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65180e-02,-3.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65200e-02,-3.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65220e-02,-3.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65240e-02,-3.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65260e-02,-3.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65280e-02,-3.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65300e-02,-3.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65320e-02,-3.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65340e-02,-3.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65360e-02,-3.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65380e-02,-3.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65400e-02,-3.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65420e-02,-3.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65440e-02,-3.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65460e-02,-3.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65480e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65500e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65520e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65540e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65560e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65580e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65600e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65620e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65640e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65660e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65680e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65700e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65720e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65740e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65760e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65780e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65800e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65820e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65840e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65860e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65880e-02,-3.44e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65900e-02,-3.44e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65920e-02,-3.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65940e-02,-3.44e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65960e-02,-3.44e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.65980e-02,-3.44e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66000e-02,-3.44e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66020e-02,-3.44e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66040e-02,-3.44e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66060e-02,-3.44e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66080e-02,-3.44e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66100e-02,-3.44e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66120e-02,-3.44e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66140e-02,-3.44e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66160e-02,-3.36e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66180e-02,-3.44e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66200e-02,-3.36e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66220e-02,-3.36e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66240e-02,-3.36e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66260e-02,-3.36e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66280e-02,-3.36e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66300e-02,-3.36e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66320e-02,-3.36e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66340e-02,-3.36e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66360e-02,-3.28e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66380e-02,-3.28e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66400e-02,-3.28e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66420e-02,-3.28e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66440e-02,-3.28e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66460e-02,-3.28e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66480e-02,-3.28e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66500e-02,-3.28e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66520e-02,-3.28e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66540e-02,-3.28e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66560e-02,-3.28e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66580e-02,-3.20e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66600e-02,-3.20e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66620e-02,-3.20e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66640e-02,-3.20e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66660e-02,-3.20e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66680e-02,-3.20e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66700e-02,-3.20e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66720e-02,-3.20e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66740e-02,-3.20e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66760e-02,-3.20e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66780e-02,-3.20e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66800e-02,-3.20e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66820e-02,-3.12e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66840e-02,-3.12e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66860e-02,-3.12e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66880e-02,-3.12e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66900e-02,-3.12e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66920e-02,-3.12e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66940e-02,-3.12e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66960e-02,-3.12e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.66980e-02,-3.04e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67000e-02,-3.04e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67020e-02,-3.04e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67040e-02,-3.04e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67060e-02,-3.04e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67080e-02,-3.04e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67100e-02,-3.04e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67120e-02,-2.96e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67140e-02,-2.96e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67160e-02,-2.96e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67180e-02,-2.96e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67200e-02,-2.96e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67220e-02,-2.96e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67240e-02,-2.96e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67260e-02,-2.96e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67280e-02,-2.96e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67300e-02,-2.88e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67320e-02,-2.88e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67340e-02,-2.88e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67360e-02,-2.88e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67380e-02,-2.88e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67400e-02,-2.88e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67420e-02,-2.88e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67440e-02,-2.88e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67460e-02,-2.88e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67480e-02,-2.80e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67500e-02,-2.80e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67520e-02,-2.80e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67540e-02,-2.80e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67560e-02,-2.80e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67580e-02,-2.80e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67600e-02,-2.72e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67620e-02,-2.72e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67640e-02,-2.72e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67660e-02,-2.72e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67680e-02,-2.72e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67700e-02,-2.72e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67720e-02,-2.72e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67740e-02,-2.72e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67760e-02,-2.72e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67780e-02,-2.64e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67800e-02,-2.64e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67820e-02,-2.64e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67840e-02,-2.64e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67860e-02,-2.64e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67880e-02,-2.64e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67900e-02,-2.64e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67920e-02,-2.56e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67940e-02,-2.56e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67960e-02,-2.56e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.67980e-02,-2.56e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68000e-02,-2.56e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68020e-02,-2.56e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68040e-02,-2.56e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68060e-02,-2.48e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68080e-02,-2.48e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68100e-02,-2.48e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68120e-02,-2.48e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68140e-02,-2.40e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68160e-02,-2.48e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68180e-02,-2.48e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68200e-02,-2.40e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68220e-02,-2.40e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68240e-02,-2.40e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68260e-02,-2.40e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68280e-02,-2.40e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68300e-02,-2.40e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68320e-02,-2.32e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68340e-02,-2.32e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68360e-02,-2.32e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68380e-02,-2.32e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68400e-02,-2.32e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68420e-02,-2.32e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68440e-02,-2.32e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68460e-02,-2.24e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68480e-02,-2.24e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68500e-02,-2.24e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68520e-02,-2.24e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68540e-02,-2.24e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68560e-02,-2.16e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68580e-02,-2.24e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68600e-02,-2.16e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68620e-02,-2.16e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68640e-02,-2.16e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68660e-02,-2.16e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68680e-02,-2.16e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68700e-02,-2.16e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68720e-02,-2.08e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68740e-02,-2.08e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68760e-02,-2.08e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68780e-02,-2.08e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68800e-02,-2.08e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68820e-02,-2.00e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68840e-02,-2.00e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68860e-02,-2.00e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68880e-02,-2.00e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68900e-02,-2.00e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68920e-02,-2.00e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68940e-02,-2.00e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68960e-02,-1.92e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.68980e-02,-1.92e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69000e-02,-1.92e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69020e-02,-1.92e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69040e-02,-1.92e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69060e-02,-1.84e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69080e-02,-1.84e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69100e-02,-1.84e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69120e-02,-1.84e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69140e-02,-1.84e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69160e-02,-1.84e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69180e-02,-1.84e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69200e-02,-1.76e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69220e-02,-1.76e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69240e-02,-1.76e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69260e-02,-1.76e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69280e-02,-1.76e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69300e-02,-1.76e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69320e-02,-1.68e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69340e-02,-1.68e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69360e-02,-1.68e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69380e-02,-1.68e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69400e-02,-1.68e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69420e-02,-1.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69440e-02,-1.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69460e-02,-1.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69480e-02,-1.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69500e-02,-1.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69520e-02,-1.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69540e-02,-1.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69560e-02,-1.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69580e-02,-1.60e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69600e-02,-1.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69620e-02,-1.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69640e-02,-1.52e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69660e-02,-1.44e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69680e-02,-1.44e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69700e-02,-1.44e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69720e-02,-1.44e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69740e-02,-1.44e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69760e-02,-1.44e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69780e-02,-1.36e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69800e-02,-1.36e-02,-2.40e-03,6.00e-04,6.06e+00, 
2.69820e-02,-1.36e-02,-2.40e-03,6.00e-04,6.06e+00, 
