,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
9.45600e-03,2.24e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.46000e-03,2.24e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.46400e-03,2.24e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.46800e-03,2.24e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.47200e-03,2.32e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.47600e-03,2.32e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.48000e-03,2.32e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.48400e-03,2.32e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.48800e-03,2.32e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.49200e-03,2.32e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.49600e-03,2.32e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.50000e-03,2.32e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.50400e-03,2.32e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.50800e-03,2.32e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.51200e-03,2.32e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.51600e-03,2.40e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.52000e-03,2.40e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.52400e-03,2.40e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.52800e-03,2.40e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.53200e-03,2.40e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.53600e-03,2.40e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.54000e-03,2.40e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.54400e-03,2.40e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.54800e-03,2.40e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.55200e-03,2.48e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.55600e-03,2.48e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.56000e-03,2.48e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.56400e-03,2.48e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.56800e-03,2.48e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.57200e-03,2.48e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.57600e-03,2.48e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.58000e-03,2.48e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.58400e-03,2.48e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.58800e-03,2.48e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.59200e-03,2.56e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.59600e-03,2.56e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.60000e-03,2.56e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.60400e-03,2.56e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.60800e-03,2.56e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.61200e-03,2.56e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.61600e-03,2.56e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.62000e-03,2.56e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.62400e-03,2.56e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.62800e-03,2.56e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.63200e-03,2.64e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.63600e-03,2.64e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.64000e-03,2.64e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.64400e-03,2.64e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.64800e-03,2.64e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.65200e-03,2.64e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.65600e-03,2.64e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.66000e-03,2.64e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.66400e-03,2.64e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.66800e-03,2.64e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.67200e-03,2.64e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.67600e-03,2.64e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.68000e-03,2.64e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.68400e-03,2.72e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.68800e-03,2.72e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.69200e-03,2.72e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.69600e-03,2.72e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.70000e-03,2.72e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.70400e-03,2.72e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.70800e-03,2.72e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.71200e-03,2.72e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.71600e-03,2.72e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.72000e-03,2.72e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.72400e-03,2.72e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.72800e-03,2.72e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.73200e-03,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.73600e-03,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.74000e-03,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.74400e-03,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.74800e-03,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.75200e-03,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.75600e-03,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.76000e-03,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.76400e-03,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.76800e-03,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.77200e-03,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.77600e-03,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.78000e-03,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.78400e-03,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.78800e-03,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.79200e-03,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.79600e-03,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.80000e-03,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.80400e-03,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.80800e-03,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.81200e-03,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.81600e-03,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.82000e-03,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.82400e-03,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.82800e-03,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.83200e-03,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.83600e-03,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.84000e-03,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.84400e-03,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.84800e-03,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.85200e-03,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.85600e-03,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.86000e-03,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.86400e-03,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.86800e-03,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.87200e-03,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.87600e-03,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.88000e-03,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.88400e-03,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.88800e-03,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.89200e-03,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.89600e-03,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.90000e-03,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.90400e-03,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.90800e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.91200e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.91600e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.92000e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.92400e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.92800e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.93200e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.93600e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.94000e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.94400e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.94800e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.95200e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.95600e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.96000e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.96400e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.96800e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.97200e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.97600e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.98000e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.98400e-03,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.98800e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.99200e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
9.99600e-03,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00000e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00040e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00080e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00120e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00160e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00200e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00240e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00280e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00320e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00360e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00400e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00440e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00480e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00520e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00560e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00600e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00640e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00680e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00720e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00760e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00800e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00840e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00880e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00920e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.00960e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01000e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01040e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01080e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01120e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01160e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01200e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01240e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01280e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01320e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01360e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01400e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01440e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01480e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01520e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01560e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01600e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01640e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01680e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01720e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01760e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01800e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01840e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01880e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01920e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.01960e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02000e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02040e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02080e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02120e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02160e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02200e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02240e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02280e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02320e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02360e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02400e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02440e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02480e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02520e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02560e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02600e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02640e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02680e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02720e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02760e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02800e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02840e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02880e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02920e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.02960e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03000e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03040e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03080e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03120e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03160e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03200e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03240e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03280e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03320e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03360e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03400e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03440e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03480e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03520e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03560e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03600e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03640e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03680e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03720e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03760e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03800e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03840e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03880e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03920e-02,3.20e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.03960e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04000e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04040e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04080e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04120e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04160e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04200e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04240e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04280e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04320e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04360e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04400e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04440e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04480e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04520e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04560e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04600e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04640e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04680e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04720e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04760e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04800e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04840e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04880e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04920e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.04960e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05000e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05040e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05080e-02,3.12e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05120e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05160e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05200e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05240e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05280e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05320e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05360e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05400e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05440e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05480e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05520e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05560e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05600e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05640e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05680e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05720e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05760e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05800e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05840e-02,3.04e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05880e-02,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05920e-02,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.05960e-02,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06000e-02,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06040e-02,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06080e-02,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06120e-02,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06160e-02,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06200e-02,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06240e-02,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06280e-02,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06320e-02,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06360e-02,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06400e-02,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06440e-02,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06480e-02,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06520e-02,2.96e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06560e-02,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06600e-02,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06640e-02,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06680e-02,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06720e-02,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06760e-02,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06800e-02,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06840e-02,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06880e-02,2.88e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06920e-02,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.06960e-02,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.07000e-02,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.07040e-02,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.07080e-02,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.07120e-02,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.07160e-02,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.07200e-02,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
1.07240e-02,2.80e-02,-5.00e-03,-4.40e-03,7.44e+00, 
